"","x"
"7408","CD8 naive"
"7409","CD4 memory"
"7410","CD4 memory"
"7411","Memory B"
"7412","CD4 memory"
"7413","CD8 effector"
"7414","CD4 naive I"
"7415","CD8 memory"
"7416","CD4 naive II"
"7417","Neutrophils"
"7418","CD8 memory"
"7419","CD4 memory"
"7420","CD4 naive II"
"7421","CD4 memory"
"7422","MAIT-NKT cells"
"7423","MAIT-NKT cells"
"7424","CD4 naive I"
"7425","CD8 memory"
"7426","CD4 memory"
"7427","CD4 naive I"
"7428","CD4 naive II"
"7429","CD8 memory"
"7430","CD56dim CD16bright NK"
"7431","CD8 naive"
"7432","Classical monocytes"
"7433","CD8 effector"
"7434","CD8 memory"
"7435","Classical monocytes"
"7436","CD8 naive"
"7437","CD8 effector"
"7438","CD4 and CD8 activated memory"
"7439","CD8 memory"
"7440","CD8 effector"
"7441","Regulatory T cells"
"7442","Regulatory T cells"
"7443","CD4 memory"
"7444","Classical monocytes"
"7445","CD4 naive II"
"7446","Platelets"
"7447","T-NK-B cell doublets"
"7448","Classical monocytes"
"7449","CD4 memory"
"7450","CD4 memory"
"7451","CD4 naive I"
"7452","CD56dim CD16bright NK"
"7453","CD8 effector"
"7454","CD4 memory"
"7455","CD56dim CD16bright NK"
"7456","gdT cells"
"7457","CD8 effector"
"7458","CD8 naive"
"7459","CD4 memory"
"7460","CD8 effector"
"7461","CD4 naive II"
"7462","MAIT-NKT cells"
"7463","Classical monocytes"
"7464","Neutrophils"
"7465","Naive B"
"7466","Non classical monocytes"
"7467","CD4 memory"
"7468","MAIT-NKT cells"
"7469","CD8 effector"
"7470","CD56dim CD16bright NK"
"7471","CD56dim CD16bright NK"
"7472","MAIT-NKT cells"
"7473","CD4 memory"
"7474","CD8 effector"
"7475","Non classical monocytes"
"7476","Naive B"
"7477","CD4 memory"
"7478","Non classical monocytes"
"7479","CD4 memory"
"7480","Memory B"
"7481","CD8 memory"
"7482","CD8 effector"
"7483","Neutrophils"
"7484","CD4 memory"
"7485","MAIT-NKT cells"
"7486","CD4 naive II"
"7487","CD56dim CD16bright NK"
"7488","CD4 naive II"
"7489","MAIT-NKT cells"
"7490","Regulatory T cells"
"7491","CD4 memory"
"7492","NK-monocyte doublets"
"7493","CD4 memory"
"7494","CD56dim CD16bright NK"
"7495","CD56dim CD16bright NK"
"7496","CD8 memory"
"7497","Naive B"
"7498","CD8 memory"
"7499","CD56bright CD16dim NK"
"7500","CD4 memory"
"7501","CD4 memory"
"7502","MAIT-NKT cells"
"7503","CD4 memory"
"7504","CD56dim CD16bright NK"
"7505","conventional DC"
"7506","CD4 memory"
"7507","MAIT-NKT cells"
"7508","CD56bright CD16dim NK"
"7509","CD4 memory"
"7510","CD8 memory"
"7511","CD4 memory"
"7512","CD8 memory"
"7513","CD8 naive"
"7514","CD4 naive I"
"7515","CD8 memory"
"7516","CD4 memory"
"7517","Classical monocytes"
"7518","CD56dim CD16bright NK"
"7519","CD56dim CD16bright NK"
"7520","CD8 effector"
"7521","CD8 naive"
"7522","CD4 naive II"
"7523","CD8 effector"
"7524","T-NK-B cell doublets"
"7525","Regulatory T cells"
"7526","MAIT-NKT cells"
"7527","CD4 memory"
"7528","CD4 naive I"
"7529","CD8 memory"
"7530","Classical monocytes"
"7531","CD8 naive"
"7532","CD8 effector"
"7533","NK-T doublets"
"7534","T-NK-B cell doublets"
"7535","CD8 effector"
"7536","CD4 memory"
"7537","Platelet-bound monocytes"
"7538","Non classical monocytes"
"7539","CD4 memory"
"7540","CD4 memory"
"7541","MAIT-NKT cells"
"7542","Memory B"
"7543","CD8 naive"
"7544","CD4 naive I"
"7545","CD8 naive"
"7546","Neutrophils"
"7547","CD4 memory"
"7548","gdT cells"
"7549","CD4 memory"
"7550","CD8 naive"
"7551","CD8 memory"
"7552","CD4 naive II"
"7553","CD4 naive I"
"7554","Neutrophils"
"7555","MAIT-NKT cells"
"7556","T-NK-B cell doublets"
"7557","CD8 memory"
"7558","CD8 memory"
"7559","CD8 effector"
"7560","CD4 memory"
"7561","CD4 naive I"
"7562","CD4 memory"
"7563","CD8 memory"
"7564","CD8 effector"
"7565","CD4 memory"
"7566","Classical monocytes"
"7567","CD4 naive II"
"7568","CD4 memory"
"7569","CD8 memory"
"7570","CD4 memory"
"7571","CD4 naive II"
"7572","CD4 memory"
"7573","Platelet-bound monocytes"
"7574","Classical monocytes"
"7575","CD4 naive I"
"7576","Regulatory T cells"
"7577","CD8 effector"
"7578","Proliferating T and NK cell"
"7579","CD4 naive I"
"7580","CD4 memory"
"7581","CD8 memory"
"7582","CD4 memory"
"7583","MAIT-NKT cells"
"7584","plasmacytoid DC"
"7585","CD4 memory"
"7586","CD4 naive II"
"7587","CD8 naive"
"7588","CD56dim CD16bright NK"
"7589","Non classical monocytes"
"7590","CD4 memory"
"7591","CD56dim CD16bright NK"
"7592","CD56dim CD16bright NK"
"7593","CD56dim CD16bright NK"
"7594","CD4 naive II"
"7595","CD8 effector"
"7596","CD8 effector"
"7597","CD4 naive I"
"7598","CD4 naive II"
"7599","CD4 naive I"
"7600","CD4 memory"
"7601","Classical monocytes"
"7602","conventional DC"
"7603","CD4 naive I"
"7604","CD4 and CD8 activated memory"
"7605","Neutrophils"
"7606","MAIT-NKT cells"
"7607","Classical monocytes"
"7608","MAIT-NKT cells"
"7609","Classical monocytes"
"7610","Platelets"
"7611","CD8 naive"
"7612","CD4 memory"
"7613","Memory B"
"7614","CD4 naive II"
"7615","CD8 effector"
"7616","CD4 naive II"
"7617","Classical monocytes"
"7618","CD8 memory"
"7619","CD4 naive I"
"7620","CD4 memory"
"7621","CD56bright CD16dim NK"
"7622","CD56dim CD16bright NK"
"7623","Naive B"
"7624","MAIT-NKT cells"
"7625","CD4 and CD8 activated memory"
"7626","CD8 memory"
"7627","Classical monocytes"
"7628","CD4 memory"
"7629","MAIT-NKT cells"
"7630","MAIT-NKT cells"
"7631","CD4 memory"
"7632","Memory B"
"7633","CD4 naive I"
"7634","CD8 naive"
"7635","Classical monocytes"
"7636","Memory B"
"7637","CD4 naive I"
"7638","CD4 naive I"
"7639","CD56dim CD16bright NK"
"7640","CD8 memory"
"7641","CD4 memory"
"7642","CD4 memory"
"7643","CD4 naive II"
"7644","CD4 naive II"
"7645","CD56dim CD16bright NK"
"7646","CD8 effector"
"7647","Classical monocytes"
"7648","MAIT-NKT cells"
"7649","CD8 naive"
"7650","Naive B"
"7651","Regulatory T cells"
"7652","CD8 effector"
"7653","CD4 memory"
"7654","CD4 naive I"
"7655","CD56dim CD16bright NK"
"7656","CD4 memory"
"7657","CD4 memory"
"7658","CD8 effector"
"7659","MAIT-NKT cells"
"7660","Classical monocytes"
"7661","CD4 memory"
"7662","CD8 effector"
"7663","CD4 naive I"
"7664","Regulatory T cells"
"7665","CD4 memory"
"7666","CD56dim CD16bright NK"
"7667","CD56dim CD16bright NK"
"7668","Regulatory T cells"
"7669","Non classical monocytes"
"7670","CD4 naive II"
"7671","CD4 memory"
"7672","CD8 effector"
"7673","Classical monocytes"
"7674","Classical monocytes"
"7675","CD4 naive II"
"7676","Classical monocytes"
"7677","CD8 naive"
"7678","CD8 naive"
"7679","MAIT-NKT cells"
"7680","MAIT-NKT cells"
"7681","CD8 naive"
"7682","Platelet-bound monocytes"
"7683","CD4 memory"
"7684","CD4 memory"
"7685","CD8 naive"
"7686","CD4 naive I"
"7687","CD4 naive I"
"7688","MAIT-NKT cells"
"7689","CD4 naive II"
"7690","CD8 memory"
"7691","Non classical monocytes"
"7692","CD8 memory"
"7693","Neutrophils"
"7694","Proliferating T and NK cell"
"7695","CD8 effector"
"7696","Classical monocytes"
"7697","CD8 effector"
"7698","CD4 memory"
"7699","Naive B"
"7700","MAIT-NKT cells"
"7701","MAIT-NKT cells"
"7702","Memory B"
"7703","CD4 and CD8 activated memory"
"7704","Classical monocytes"
"7705","CD4 naive I"
"7706","gdT cells"
"7707","CD4 memory"
"7708","CD4 memory"
"7709","CD4 memory"
"7710","CD4 and CD8 activated memory"
"7711","CD8 naive"
"7712","CD4 naive I"
"7713","Platelet-bound monocytes"
"7714","CD8 effector"
"7715","CD4 memory"
"7716","CD4 naive I"
"7717","Classical monocytes"
"7718","CD4 memory"
"7719","CD4 memory"
"7720","CD56dim CD16bright NK"
"7721","CD8 memory"
"7722","CD4 memory"
"7723","MAIT-NKT cells"
"7724","MAIT-NKT cells"
"7725","CD4 memory"
"7726","Platelet-bound monocytes"
"7727","CD8 effector"
"7728","CD4 naive II"
"7729","CD4 naive I"
"7730","gdT cells"
"7731","CD8 effector"
"7732","CD4 memory"
"7733","CD4 memory"
"7734","CD4 memory"
"7735","CD8 effector"
"7736","CD4 memory"
"7737","CD4 naive II"
"7738","CD4 naive I"
"7739","MAIT-NKT cells"
"7740","CD4 memory"
"7741","Platelet-bound monocytes"
"7742","CD8 memory"
"7743","CD4 memory"
"7744","CD4 naive I"
"7745","MAIT-NKT cells"
"7746","CD8 memory"
"7747","CD8 effector"
"7748","CD56dim CD16bright NK"
"7749","CD8 memory"
"7750","Neutrophils"
"7751","Non classical monocytes"
"7752","gdT cells"
"7753","CD56dim CD16bright NK"
"7754","CD8 effector"
"7755","CD8 memory"
"7756","CD56dim CD16bright NK"
"7757","Platelet-bound monocytes"
"7758","CD56dim CD16bright NK"
"7759","MAIT-NKT cells"
"7760","CD4 naive II"
"7761","CD8 memory"
"7762","CD56dim CD16bright NK"
"7763","CD4 naive II"
"7764","CD4 naive I"
"7765","Memory B"
"7766","Regulatory T cells"
"7767","gdT cells"
"7768","CD8 effector"
"7769","CD56dim CD16bright NK"
"7770","CD4 memory"
"7771","CD8 memory"
"7772","Naive B"
"7773","CD8 memory"
"7774","CD4 memory"
"7775","CD8 naive"
"7776","CD4 naive I"
"7777","CD8 effector"
"7778","gdT cells"
"7779","CD8 memory"
"7780","CD8 effector"
"7781","CD56dim CD16bright NK"
"7782","CD4 memory"
"7783","CD4 naive I"
"7784","CD4 naive I"
"7785","CD4 memory"
"7786","gdT cells"
"7787","CD4 memory"
"7788","CD8 naive"
"7789","CD56dim CD16bright NK"
"7790","CD8 effector"
"7791","MAIT-NKT cells"
"7792","CD4 naive II"
"7793","CD4 naive I"
"7794","CD56dim CD16bright NK"
"7795","CD8 naive"
"7796","CD8 memory"
"7797","MAIT-NKT cells"
"7798","CD56dim CD16bright NK"
"7799","MAIT-NKT cells"
"7800","Classical monocytes"
"7801","CD4 memory"
"7802","CD56dim CD16bright NK"
"7803","CD4 naive II"
"7804","CD8 naive"
"7805","Naive B"
"7806","CD4 naive II"
"7807","CD8 naive"
"7808","MAIT-NKT cells"
"7809","Neutrophils"
"7810","Neutrophils"
"7811","CD8 memory"
"7812","CD4 naive II"
"7813","Classical monocytes"
"7814","CD56dim CD16bright NK"
"7815","CD4 memory"
"7816","CD4 memory"
"7817","CD4 memory"
"7818","CD4 memory"
"7819","CD8 memory"
"7820","Classical monocytes"
"7821","CD8 naive"
"7822","CD56dim CD16bright NK"
"7823","Neutrophils"
"7824","CD4 memory"
"7825","CD4 memory"
"7826","Classical monocytes"
"7827","MAIT-NKT cells"
"7828","CD8 naive"
"7829","CD4 naive I"
"7830","Naive B"
"7831","CD8 naive"
"7832","CD8 memory"
"7833","CD4 naive I"
"7834","MAIT-NKT cells"
"7835","MAIT-NKT cells"
"7836","CD8 naive"
"7837","CD8 effector"
"7838","gdT cells"
"7839","CD4 memory"
"7840","CD8 effector"
"7841","CD8 naive"
"7842","conventional DC"
"7843","CD8 effector"
"7844","Memory B"
"7845","Classical monocytes"
"7846","CD8 naive"
"7847","Platelet-bound monocytes"
"7848","MAIT-NKT cells"
"7849","CD4 memory"
"7850","CD4 and CD8 activated memory"
"7851","CD56dim CD16bright NK"
"7852","Naive B"
"7853","gdT cells"
"7854","CD8 naive"
"7855","gdT cells"
"7856","Memory B"
"7857","CD4 naive I"
"7858","CD4 memory"
"7859","gdT cells"
"7860","CD56dim CD16bright NK"
"7861","CD8 naive"
"7862","gdT cells"
"7863","CD56bright CD16dim NK"
"7864","Classical monocytes"
"7865","CD8 naive"
"7866","CD4 naive II"
"7867","CD4 naive I"
"7868","MAIT-NKT cells"
"7869","CD4 and CD8 activated memory"
"7870","CD8 memory"
"7871","CD8 naive"
"7872","Non classical monocytes"
"7873","Classical monocytes"
"7874","CD4 naive I"
"7875","CD56bright CD16dim NK"
"7876","gdT cells"
"7877","CD56dim CD16bright NK"
"7878","CD8 memory"
"7879","CD4 naive II"
"7880","CD56dim CD16bright NK"
"7881","Naive B"
"7882","CD8 memory"
"7883","CD8 memory"
"7884","CD4 memory"
"7885","CD56dim CD16bright NK"
"7886","CD8 naive"
"7887","CD4 naive II"
"7888","CD56dim CD16bright NK"
"7889","Naive B"
"7890","Naive B"
"7891","Memory B"
"7892","CD8 naive"
"7893","CD4 memory"
"7894","CD8 effector"
"7895","CD4 naive II"
"7896","CD4 naive I"
"7897","MAIT-NKT cells"
"7898","CD8 memory"
"7899","Memory B"
"7900","CD56dim CD16bright NK"
"7901","CD4 naive I"
"7902","CD8 naive"
"7903","CD8 memory"
"7904","CD8 effector"
"7905","Non classical monocytes"
"7906","CD8 effector"
"7907","CD4 memory"
"7908","CD8 effector"
"7909","CD56dim CD16bright NK"
"7910","CD8 effector"
"7911","CD4 memory"
"7912","CD56dim CD16bright NK"
"7913","CD4 naive II"
"7914","CD4 naive I"
"7915","CD4 memory"
"7916","CD8 memory"
"7917","CD4 naive II"
"7918","Platelet-bound monocytes"
"7919","Non classical monocytes"
"7920","CD4 naive I"
"7921","CD56dim CD16bright NK"
"7922","MAIT-NKT cells"
"7923","gdT cells"
"7924","Regulatory T cells"
"7925","CD8 effector"
"7926","CD4 naive I"
"7927","CD4 naive II"
"7928","CD8 effector"
"7929","CD56dim CD16bright NK"
"7930","MAIT-NKT cells"
"7931","CD4 naive I"
"7932","Non classical monocytes"
"7933","CD8 effector"
"7934","CD8 effector"
"7935","CD4 memory"
"7936","CD8 memory"
"7937","MAIT-NKT cells"
"7938","CD4 naive I"
"7939","CD56dim CD16bright NK"
"7940","CD4 memory"
"7941","T-NK-B cell doublets"
"7942","CD8 naive"
"7943","gdT cells"
"7944","MAIT-NKT cells"
"7945","CD4 naive I"
"7946","Naive B"
"7947","CD4 memory"
"7948","CD4 memory"
"7949","Classical monocytes"
"7950","CD4 naive I"
"7951","CD8 naive"
"7952","CD4 memory"
"7953","MAIT-NKT cells"
"7954","CD8 naive"
"7955","CD8 effector"
"7956","CD4 naive I"
"7957","Memory B"
"7958","CD4 naive I"
"7959","CD4 naive I"
"7960","MAIT-NKT cells"
"7961","Platelets"
"7962","Memory B"
"7963","CD4 naive I"
"7964","Regulatory T cells"
"7965","CD4 memory"
"7966","Memory B"
"7967","CD4 naive II"
"7968","CD4 naive I"
"7969","CD8 effector"
"7970","CD4 memory"
"7971","CD56dim CD16bright NK"
"7972","CD4 naive I"
"7973","CD56dim CD16bright NK"
"7974","CD8 naive"
"7975","Naive B"
"7976","CD56dim CD16bright NK"
"7977","CD8 naive"
"7978","CD56dim CD16bright NK"
"7979","CD4 naive II"
"7980","CD56dim CD16bright NK"
"7981","CD4 naive I"
"7982","Naive B"
"7983","CD56dim CD16bright NK"
"7984","CD4 memory"
"7985","CD4 memory"
"7986","Neutrophils"
"7987","Memory B"
"7988","CD4 naive II"
"7989","Classical monocytes"
"7990","gdT cells"
"7991","CD8 effector"
"7992","CD8 effector"
"7993","CD8 memory"
"7994","CD56dim CD16bright NK"
"7995","gdT cells"
"7996","Platelets"
"7997","Naive B"
"7998","Classical monocytes"
"7999","CD4 naive I"
"8000","CD8 effector"
"8001","CD4 naive I"
"8002","CD4 memory"
"8003","CD8 naive"
"8004","CD8 effector"
"8005","CD8 effector"
"8006","MAIT-NKT cells"
"8007","CD4 memory"
"8008","Classical monocytes"
"8009","CD4 naive I"
"8010","CD56dim CD16bright NK"
"8011","CD8 naive"
"8012","CD4 memory"
"8013","CD4 memory"
"8014","CD4 memory"
"8015","gdT cells"
"8016","CD4 naive I"
"8017","CD4 naive II"
"8018","CD8 memory"
"8019","Non classical monocytes"
"8020","T-NK-B cell doublets"
"8021","gdT cells"
"8022","Memory B"
"8023","CD8 effector"
"8024","Naive B"
"8025","CD4 memory"
"8026","Memory B"
"8027","CD4 naive II"
"8028","CD56dim CD16bright NK"
"8029","MAIT-NKT cells"
"8030","CD8 naive"
"8031","CD4 naive I"
"8032","CD4 memory"
"8033","CD8 memory"
"8034","CD4 naive II"
"8035","CD4 memory"
"8036","CD8 effector"
"8037","CD4 and CD8 activated memory"
"8038","Platelet-bound monocytes"
"8039","CD4 memory"
"8040","Memory B"
"8041","CD8 naive"
"8042","CD4 naive I"
"8043","CD4 naive I"
"8044","MAIT-NKT cells"
"8045","MAIT-NKT cells"
"8046","CD56dim CD16bright NK"
"8047","Memory B"
"8048","CD4 memory"
"8049","Platelets"
"8050","plasmacytoid DC"
"8051","CD4 naive II"
"8052","Classical monocytes"
"8053","CD4 naive II"
"8054","CD4 memory"
"8055","CD56bright CD16dim NK"
"8056","Non classical monocytes"
"8057","Classical monocytes"
"8058","Naive B"
"8059","CD4 memory"
"8060","CD4 memory"
"8061","Memory B"
"8062","CD56dim CD16bright NK"
"8063","CD4 naive II"
"8064","gdT cells"
"8065","CD4 memory"
"8066","Naive B"
"8067","Classical monocytes"
"8068","CD56dim CD16bright NK"
"8069","CD4 naive I"
"8070","CD8 memory"
"8071","CD8 naive"
"8072","CD4 naive I"
"8073","T-NK-B cell doublets"
"8074","CD8 naive"
"8075","CD4 memory"
"8076","CD4 naive I"
"8077","T-NK-B cell doublets"
"8078","CD8 effector"
"8079","CD8 memory"
"8080","Naive B"
"8081","CD4 memory"
"8082","CD4 naive II"
"8083","CD4 naive I"
"8084","CD4 naive I"
"8085","Regulatory T cells"
"8086","CD4 memory"
"8087","Memory B"
"8088","CD4 memory"
"8089","CD4 memory"
"8090","CD8 memory"
"8091","CD8 naive"
"8092","CD4 naive I"
"8093","CD4 naive II"
"8094","CD8 memory"
"8095","CD4 naive I"
"8096","CD8 naive"
"8097","Classical monocytes"
"8098","Naive B"
"8099","CD8 naive"
"8100","CD56dim CD16bright NK"
"8101","gdT cells"
"8102","CD56dim CD16bright NK"
"8103","CD4 naive II"
"8104","Naive B"
"8105","MAIT-NKT cells"
"8106","CD4 memory"
"8107","CD4 naive I"
"8108","CD4 naive II"
"8109","MAIT-NKT cells"
"8110","Classical monocytes"
"8111","CD4 memory"
"8112","CD56dim CD16bright NK"
"8113","CD4 naive I"
"8114","CD4 naive I"
"8115","CD8 memory"
"8116","Non classical monocytes"
"8117","Neutrophils"
"8118","CD8 naive"
"8119","CD56dim CD16bright NK"
"8120","CD4 memory"
"8121","CD8 memory"
"8122","CD4 naive I"
"8123","Regulatory T cells"
"8124","CD4 memory"
"8125","CD8 naive"
"8126","NK-monocyte doublets"
"8127","Non classical monocytes"
"8128","CD4 naive I"
"8129","Classical monocytes"
"8130","Classical monocytes"
"8131","MAIT-NKT cells"
"8132","Non classical monocytes"
"8133","CD4 naive I"
"8134","CD8 naive"
"8135","MAIT-NKT cells"
"8136","CD4 naive II"
"8137","Classical monocytes"
"8138","CD8 effector"
"8139","CD8 memory"
"8140","CD56dim CD16bright NK"
"8141","MAIT-NKT cells"
"8142","CD56dim CD16bright NK"
"8143","CD8 effector"
"8144","Non classical monocytes"
"8145","CD8 memory"
"8146","CD4 memory"
"8147","gdT cells"
"8148","Regulatory T cells"
"8149","CD8 naive"
"8150","gdT cells"
"8151","CD4 memory"
"8152","CD4 naive I"
"8153","CD8 effector"
"8154","Platelet-bound monocytes"
"8155","CD8 memory"
"8156","gdT cells"
"8157","CD4 memory"
"8158","CD4 naive I"
"8159","MAIT-NKT cells"
"8160","CD4 memory"
"8161","CD4 naive II"
"8162","Naive B"
"8163","CD4 naive II"
"8164","CD4 naive I"
"8165","CD4 and CD8 activated memory"
"8166","Neutrophils"
"8167","CD4 naive I"
"8168","CD4 memory"
"8169","CD4 memory"
"8170","Naive B"
"8171","CD56dim CD16bright NK"
"8172","CD8 memory"
"8173","CD8 effector"
"8174","CD4 memory"
"8175","MAIT-NKT cells"
"8176","CD8 effector"
"8177","CD4 naive I"
"8178","MAIT-NKT cells"
"8179","Classical monocytes"
"8180","Classical monocytes"
"8181","plasmacytoid DC"
"8182","CD4 memory"
"8183","MAIT-NKT cells"
"8184","CD56dim CD16bright NK"
"8185","CD4 naive I"
"8186","CD4 naive II"
"8187","MAIT-NKT cells"
"8188","Naive B"
"8189","gdT cells"
"8190","CD4 naive I"
"8191","CD4 memory"
"8192","CD8 naive"
"8193","MAIT-NKT cells"
"8194","CD4 memory"
"8195","Memory B"
"8196","gdT cells"
"8197","CD4 memory"
"8198","Neutrophils"
"8199","Classical monocytes"
"8200","CD4 naive I"
"8201","CD56dim CD16bright NK"
"8202","CD8 memory"
"8203","Non classical monocytes"
"8204","Platelets"
"8205","CD4 memory"
"8206","MAIT-NKT cells"
"8207","CD8 effector"
"8208","CD8 naive"
"8209","CD8 memory"
"8210","Naive B"
"8211","CD4 memory"
"8212","CD4 naive II"
"8213","gdT cells"
"8214","Platelet-bound monocytes"
"8215","CD4 naive II"
"8216","MAIT-NKT cells"
"8217","CD4 naive I"
"8218","CD56dim CD16bright NK"
"8219","CD4 memory"
"8220","CD4 memory"
"8221","Memory B"
"8222","CD4 naive I"
"8223","Platelets"
"8224","CD8 effector"
"8225","CD8 naive"
"8226","CD4 naive I"
"8227","gdT cells"
"8228","CD4 naive II"
"8229","CD8 naive"
"8230","Classical monocytes"
"8231","CD4 naive I"
"8232","Classical monocytes"
"8233","CD8 memory"
"8234","Non classical monocytes"
"8235","CD8 naive"
"8236","CD8 naive"
"8237","gdT cells"
"8238","CD4 memory"
"8239","gdT cells"
"8240","Platelets"
"8241","CD4 and CD8 activated memory"
"8242","CD4 naive I"
"8243","CD8 memory"
"8244","CD8 memory"
"8245","CD4 memory"
"8246","Non classical monocytes"
"8247","CD4 naive II"
"8248","CD8 naive"
"8249","CD4 naive II"
"8250","CD8 naive"
"8251","CD8 naive"
"8252","CD4 naive II"
"8253","CD4 naive II"
"8254","CD8 naive"
"8255","CD56dim CD16bright NK"
"8256","CD8 naive"
"8257","CD56dim CD16bright NK"
"8258","CD4 naive I"
"8259","CD8 effector"
"8260","Memory B"
"8261","Classical monocytes"
"8262","CD8 naive"
"8263","CD8 naive"
"8264","CD8 effector"
"8265","CD8 naive"
"8266","CD4 memory"
"8267","CD4 naive II"
"8268","CD8 effector"
"8269","MAIT-NKT cells"
"8270","conventional DC"
"8271","CD8 naive"
"8272","CD56dim CD16bright NK"
"8273","CD4 and CD8 activated memory"
"8274","Memory B"
"8275","CD4 memory"
"8276","CD8 memory"
"8277","CD4 naive I"
"8278","CD8 memory"
"8279","T-NK-B cell doublets"
"8280","CD4 memory"
"8281","MAIT-NKT cells"
"8282","CD8 memory"
"8283","MAIT-NKT cells"
"8284","CD56dim CD16bright NK"
"8285","gdT cells"
"8286","CD4 memory"
"8287","CD4 naive I"
"8288","CD8 memory"
"8289","MAIT-NKT cells"
"8290","CD4 memory"
"8291","Platelet-bound monocytes"
"8292","CD4 naive II"
"8293","CD8 naive"
"8294","Regulatory T cells"
"8295","CD8 memory"
"8296","MAIT-NKT cells"
"8297","Naive B"
"8298","Classical monocytes"
"8299","Memory B"
"8300","Classical monocytes"
"8301","CD4 naive I"
"8302","CD8 naive"
"8303","Naive B"
"8304","gdT cells"
"8305","MAIT-NKT cells"
"8306","CD56dim CD16bright NK"
"8307","CD4 naive I"
"8308","CD4 memory"
"8309","CD4 memory"
"8310","CD8 naive"
"8311","gdT cells"
"8312","CD8 naive"
"8313","CD4 memory"
"8314","Memory B"
"8315","CD8 effector"
"8316","CD4 memory"
"8317","CD4 naive II"
"8318","CD4 naive II"
"8319","CD56dim CD16bright NK"
"8320","CD4 naive I"
"8321","CD4 naive I"
"8322","Naive B"
"8323","CD56dim CD16bright NK"
"8324","gdT cells"
"8325","MAIT-NKT cells"
"8326","CD8 naive"
"8327","CD4 memory"
"8328","CD4 memory"
"8329","MAIT-NKT cells"
"8330","MAIT-NKT cells"
"8331","Naive B"
"8332","MAIT-NKT cells"
"8333","CD4 memory"
"8334","CD56bright CD16dim NK"
"8335","CD4 memory"
"8336","CD4 memory"
"8337","CD8 naive"
"8338","CD4 memory"
"8339","Naive B"
"8340","CD4 naive I"
"8341","CD4 naive I"
"8342","CD4 naive I"
"8343","CD8 effector"
"8344","CD4 memory"
"8345","CD8 effector"
"8346","CD56dim CD16bright NK"
"8347","CD4 memory"
"8348","CD4 naive II"
"8349","CD4 memory"
"8350","CD8 naive"
"8351","CD56dim CD16bright NK"
"8352","CD56dim CD16bright NK"
"8353","CD56dim CD16bright NK"
"8354","CD56dim CD16bright NK"
"8355","CD56dim CD16bright NK"
"8356","CD8 effector"
"8357","Classical monocytes"
"8358","CD8 memory"
"8359","CD4 naive I"
"8360","MAIT-NKT cells"
"8361","CD4 naive I"
"8362","CD56bright CD16dim NK"
"8363","CD4 naive I"
"8364","CD4 naive II"
"8365","CD4 naive I"
"8366","gdT cells"
"8367","CD8 memory"
"8368","CD8 effector"
"8369","Non classical monocytes"
"8370","CD8 naive"
"8371","CD8 naive"
"8372","CD8 naive"
"8373","MAIT-NKT cells"
"8374","CD4 naive II"
"8375","CD8 effector"
"8376","MAIT-NKT cells"
"8377","CD4 naive II"
"8378","CD8 effector"
"8379","CD56dim CD16bright NK"
"8380","CD4 memory"
"8381","CD4 naive I"
"8382","Regulatory T cells"
"8383","CD8 effector"
"8384","CD4 naive II"
"8385","gdT cells"
"8386","CD4 naive II"
"8387","CD8 naive"
"8388","Naive B"
"8389","CD4 memory"
"8390","CD56dim CD16bright NK"
"8391","CD8 effector"
"8392","CD4 naive I"
"8393","CD4 naive I"
"8394","CD4 memory"
"8395","CD4 naive II"
"8396","MAIT-NKT cells"
"8397","CD56dim CD16bright NK"
"8398","CD4 naive II"
"8399","MAIT-NKT cells"
"8400","CD56dim CD16bright NK"
"8401","CD4 naive I"
"8402","CD8 memory"
"8403","CD4 memory"
"8404","Memory B"
"8405","CD4 naive I"
"8406","MAIT-NKT cells"
"8407","CD8 naive"
"8408","CD8 memory"
"8409","MAIT-NKT cells"
"8410","CD4 memory"
"8411","CD8 memory"
"8412","CD8 memory"
"8413","CD4 memory"
"8414","CD4 naive II"
"8415","CD8 naive"
"8416","CD4 memory"
"8417","CD56dim CD16bright NK"
"8418","CD4 naive I"
"8419","CD4 memory"
"8420","CD8 naive"
"8421","MAIT-NKT cells"
"8422","CD8 effector"
"8423","CD8 effector"
"8424","CD8 effector"
"8425","CD56dim CD16bright NK"
"8426","Classical monocytes"
"8427","CD8 effector"
"8428","CD8 memory"
"8429","CD56dim CD16bright NK"
"8430","Neutrophils"
"8431","CD8 memory"
"8432","CD8 effector"
"8433","CD8 memory"
"8434","CD4 memory"
"8435","CD8 naive"
"8436","CD8 memory"
"8437","CD4 naive I"
"8438","CD4 memory"
"8439","CD8 memory"
"8440","CD4 naive I"
"8441","CD4 memory"
"8442","CD4 memory"
"8443","CD56dim CD16bright NK"
"8444","CD4 naive I"
"8445","CD4 memory"
"8446","CD4 naive I"
"8447","Classical monocytes"
"8448","CD8 naive"
"8449","CD8 memory"
"8450","MAIT-NKT cells"
"8451","CD4 naive I"
"8452","CD4 naive I"
"8453","Non classical monocytes"
"8454","CD56dim CD16bright NK"
"8455","MAIT-NKT cells"
"8456","CD8 effector"
"8457","CD56dim CD16bright NK"
"8458","MAIT-NKT cells"
"8459","MAIT-NKT cells"
"8460","MAIT-NKT cells"
"8461","MAIT-NKT cells"
"8462","CD4 naive II"
"8463","CD8 memory"
"8464","CD4 naive I"
