"","x"
"8389","CD4 naive I"
"8390","Memory B"
"8391","CD56dim CD16bright NK"
"8392","Classical monocytes"
"8393","conventional DC"
"8394","gdT cells"
"8395","CD8 naive"
"8396","Neutrophils"
"8397","CD56dim CD16bright NK"
"8398","Naive B"
"8399","CD56dim CD16bright NK"
"8400","Naive B"
"8401","gdT cells"
"8402","Naive B"
"8403","T-NK-B cell doublets"
"8404","CD56dim CD16bright NK"
"8405","Classical monocytes"
"8406","T-NK-B cell doublets"
"8407","gdT cells"
"8408","gdT cells"
"8409","CD4 naive II"
"8410","Non classical monocytes"
"8411","CD56dim CD16bright NK"
"8412","CD56bright CD16dim NK"
"8413","Classical monocytes"
"8414","gdT cells"
"8415","CD4 naive I"
"8416","CD4 naive I"
"8417","CD8 naive"
"8418","CD56dim CD16bright NK"
"8419","CD8 effector"
"8420","Classical monocytes"
"8421","CD8 naive"
"8422","CD8 effector"
"8423","CD4 memory"
"8424","Platelet-bound monocytes"
"8425","CD8 naive"
"8426","CD4 memory"
"8427","CD4 naive II"
"8428","CD8 memory"
"8429","CD4 memory"
"8430","Classical monocytes"
"8431","MAIT-NKT cells"
"8432","Classical monocytes"
"8433","CD4 naive I"
"8434","Platelet-bound monocytes"
"8435","Platelet-bound monocytes"
"8436","Classical monocytes"
"8437","Platelet-bound monocytes"
"8438","CD4 naive I"
"8439","Classical monocytes"
"8440","Neutrophils"
"8441","CD4 memory"
"8442","CD4 memory"
"8443","Naive B"
"8444","CD56dim CD16bright NK"
"8445","Naive B"
"8446","Classical monocytes"
"8447","CD56dim CD16bright NK"
"8448","CD4 naive II"
"8449","CD56dim CD16bright NK"
"8450","CD4 memory"
"8451","CD56dim CD16bright NK"
"8452","CD4 memory"
"8453","Naive B"
"8454","CD4 naive II"
"8455","MAIT-NKT cells"
"8456","CD8 memory"
"8457","CD8 naive"
"8458","MAIT-NKT cells"
"8459","Naive B"
"8460","CD56dim CD16bright NK"
"8461","CD4 memory"
"8462","Regulatory T cells"
"8463","CD4 memory"
"8464","gdT cells"
"8465","CD56dim CD16bright NK"
"8466","CD4 naive I"
"8467","CD4 memory"
"8468","CD8 effector"
"8469","T-NK-B cell doublets"
"8470","Classical monocytes"
"8471","CD56dim CD16bright NK"
"8472","MAIT-NKT cells"
"8473","CD56dim CD16bright NK"
"8474","CD56dim CD16bright NK"
"8475","CD4 naive I"
"8476","CD4 memory"
"8477","T-NK-B cell doublets"
"8478","CD8 memory"
"8479","CD4 naive I"
"8480","Classical monocytes"
"8481","CD56bright CD16dim NK"
"8482","Naive B"
"8483","T-NK-B cell doublets"
"8484","CD4 memory"
"8485","Naive B"
"8486","Classical monocytes"
"8487","MAIT-NKT cells"
"8488","CD56dim CD16bright NK"
"8489","Classical monocytes"
"8490","CD4 naive II"
"8491","gdT cells"
"8492","gdT cells"
"8493","Regulatory T cells"
"8494","CD56dim CD16bright NK"
"8495","plasmacytoid DC"
"8496","CD4 naive I"
"8497","CD4 memory"
"8498","conventional DC"
"8499","T-NK-B cell doublets"
"8500","CD56dim CD16bright NK"
"8501","CD56dim CD16bright NK"
"8502","MAIT-NKT cells"
"8503","CD56bright CD16dim NK"
"8504","T-NK-B cell doublets"
"8505","CD56dim CD16bright NK"
"8506","CD56dim CD16bright NK"
"8507","CD56dim CD16bright NK"
"8508","CD4 naive II"
"8509","Platelet-bound monocytes"
"8510","Naive B"
"8511","CD4 naive I"
"8512","gdT cells"
"8513","CD4 memory"
"8514","Memory B"
"8515","gdT cells"
"8516","CD4 naive I"
"8517","CD56dim CD16bright NK"
"8518","CD4 memory"
"8519","Naive B"
"8520","CD8 effector"
"8521","Platelets"
"8522","CD8 memory"
"8523","CD8 memory"
"8524","Classical monocytes"
"8525","CD56dim CD16bright NK"
"8526","Non classical monocytes"
"8527","CD56dim CD16bright NK"
"8528","Classical monocytes"
"8529","T-NK-B cell doublets"
"8530","gdT cells"
"8531","Regulatory T cells"
"8532","CD8 memory"
"8533","CD8 memory"
"8534","CD4 memory"
"8535","CD56dim CD16bright NK"
"8536","Naive B"
"8537","Neutrophils"
"8538","Memory B"
"8539","CD56dim CD16bright NK"
"8540","CD4 naive II"
"8541","CD8 naive"
"8542","NK-T doublets"
"8543","CD56dim CD16bright NK"
"8544","Neutrophils"
"8545","Platelet-bound monocytes"
"8546","Regulatory T cells"
"8547","CD8 naive"
"8548","CD56dim CD16bright NK"
"8549","CD56dim CD16bright NK"
"8550","NK-monocyte doublets"
"8551","Classical monocytes"
"8552","CD4 naive II"
"8553","CD8 memory"
"8554","CD4 memory"
"8555","CD56dim CD16bright NK"
"8556","Neutrophils"
"8557","CD4 naive I"
"8558","CD4 naive II"
"8559","Classical monocytes"
"8560","plasmacytoid DC"
"8561","CD4 naive I"
"8562","CD8 effector"
"8563","CD8 effector"
"8564","Neutrophils"
"8565","Classical monocytes"
"8566","CD8 naive"
"8567","CD56dim CD16bright NK"
"8568","CD4 naive I"
"8569","CD56dim CD16bright NK"
"8570","CD56bright CD16dim NK"
"8571","CD56dim CD16bright NK"
"8572","Classical monocytes"
"8573","CD56dim CD16bright NK"
"8574","CD4 memory"
"8575","CD56dim CD16bright NK"
"8576","CD8 naive"
"8577","CD4 memory"
"8578","CD56dim CD16bright NK"
"8579","MAIT-NKT cells"
"8580","CD8 memory"
"8581","Neutrophils"
"8582","CD56dim CD16bright NK"
"8583","CD4 naive I"
"8584","CD56dim CD16bright NK"
"8585","CD8 naive"
"8586","CD8 effector"
"8587","Regulatory T cells"
"8588","Classical monocytes"
"8589","CD4 naive I"
"8590","CD56dim CD16bright NK"
"8591","CD56dim CD16bright NK"
"8592","T-NK-B cell doublets"
"8593","Classical monocytes"
"8594","Non classical monocytes"
"8595","CD4 memory"
"8596","CD56dim CD16bright NK"
"8597","CD4 naive I"
"8598","CD4 memory"
"8599","gdT cells"
"8600","Naive B"
"8601","Platelet-bound monocytes"
"8602","CD56dim CD16bright NK"
"8603","CD8 memory"
"8604","Neutrophils"
"8605","gdT cells"
"8606","Regulatory T cells"
"8607","CD56dim CD16bright NK"
"8608","CD56dim CD16bright NK"
"8609","gdT cells"
"8610","Classical monocytes"
"8611","CD56dim CD16bright NK"
"8612","CD8 memory"
"8613","CD8 effector"
"8614","CD8 effector"
"8615","CD56dim CD16bright NK"
"8616","MAIT-NKT cells"
"8617","CD56dim CD16bright NK"
"8618","MAIT-NKT cells"
"8619","CD4 memory"
"8620","CD56dim CD16bright NK"
"8621","CD8 naive"
"8622","conventional DC"
"8623","CD4 naive I"
"8624","MAIT-NKT cells"
"8625","Naive B"
"8626","Classical monocytes"
"8627","CD4 and CD8 activated memory"
"8628","CD4 naive I"
"8629","CD4 naive I"
"8630","CD4 memory"
"8631","CD56dim CD16bright NK"
"8632","CD4 memory"
"8633","CD4 naive II"
"8634","CD4 naive I"
"8635","CD8 effector"
"8636","gdT cells"
"8637","Neutrophils"
"8638","Platelets"
"8639","CD4 naive I"
"8640","CD4 memory"
"8641","CD4 naive II"
"8642","CD56dim CD16bright NK"
"8643","CD4 memory"
"8644","CD56dim CD16bright NK"
"8645","Non classical monocytes"
"8646","CD4 naive I"
"8647","Memory B"
"8648","Non classical monocytes"
"8649","CD56dim CD16bright NK"
"8650","CD56dim CD16bright NK"
"8651","CD8 naive"
"8652","gdT cells"
"8653","CD4 memory"
"8654","CD4 memory"
"8655","CD4 memory"
"8656","MAIT-NKT cells"
"8657","CD4 memory"
"8658","CD4 memory"
"8659","Classical monocytes"
"8660","gdT cells"
"8661","CD56dim CD16bright NK"
"8662","Classical monocytes"
"8663","CD8 memory"
"8664","CD56dim CD16bright NK"
"8665","Classical monocytes"
"8666","Classical monocytes"
"8667","Naive B"
"8668","CD56dim CD16bright NK"
"8669","gdT cells"
"8670","CD4 naive I"
"8671","CD4 naive II"
"8672","NK-T doublets"
"8673","Classical monocytes"
"8674","CD8 effector"
"8675","CD4 memory"
"8676","plasmacytoid DC"
"8677","Classical monocytes"
"8678","CD56dim CD16bright NK"
"8679","Classical monocytes"
"8680","Classical monocytes"
"8681","CD4 naive I"
"8682","Neutrophils"
"8683","Classical monocytes"
"8684","CD4 memory"
"8685","MAIT-NKT cells"
"8686","Platelet-bound monocytes"
"8687","Classical monocytes"
"8688","T-NK-B cell doublets"
"8689","CD4 naive I"
"8690","Classical monocytes"
"8691","CD4 naive I"
"8692","CD4 memory"
"8693","CD56dim CD16bright NK"
"8694","CD56dim CD16bright NK"
"8695","Platelet-bound monocytes"
"8696","CD56dim CD16bright NK"
"8697","CD56dim CD16bright NK"
"8698","CD4 naive I"
"8699","CD8 effector"
"8700","CD4 naive I"
"8701","Non classical monocytes"
"8702","Non classical monocytes"
"8703","CD4 naive I"
"8704","CD56bright CD16dim NK"
"8705","CD56dim CD16bright NK"
"8706","CD56dim CD16bright NK"
"8707","CD4 naive I"
"8708","CD4 and CD8 activated memory"
"8709","CD4 memory"
"8710","CD56dim CD16bright NK"
"8711","Memory B"
"8712","CD56dim CD16bright NK"
"8713","gdT cells"
"8714","CD4 naive II"
"8715","CD56dim CD16bright NK"
"8716","Classical monocytes"
"8717","Non classical monocytes"
"8718","NK-T doublets"
"8719","CD4 naive I"
"8720","Proliferating T and NK cell"
"8721","CD56dim CD16bright NK"
"8722","CD56dim CD16bright NK"
"8723","gdT cells"
"8724","CD4 naive I"
"8725","Non classical monocytes"
"8726","CD56dim CD16bright NK"
"8727","CD56dim CD16bright NK"
"8728","CD4 memory"
"8729","Proliferating T and NK cell"
"8730","CD4 naive II"
"8731","CD56dim CD16bright NK"
"8732","CD56dim CD16bright NK"
"8733","CD4 memory"
"8734","CD4 and CD8 activated memory"
"8735","CD4 naive I"
"8736","Classical monocytes"
"8737","Platelet-bound monocytes"
"8738","Memory B"
"8739","NK-T doublets"
"8740","CD4 naive I"
"8741","T-NK-B cell doublets"
"8742","Classical monocytes"
"8743","Memory B"
"8744","MAIT-NKT cells"
"8745","CD56bright CD16dim NK"
"8746","CD4 naive I"
"8747","gdT cells"
"8748","MAIT-NKT cells"
"8749","Classical monocytes"
"8750","Non classical monocytes"
"8751","CD8 memory"
"8752","MAIT-NKT cells"
"8753","Naive B"
"8754","Neutrophils"
"8755","CD4 memory"
"8756","T-NK-B cell doublets"
"8757","CD56dim CD16bright NK"
"8758","Platelet-bound monocytes"
"8759","CD56dim CD16bright NK"
"8760","Naive B"
"8761","CD4 naive II"
"8762","Non classical monocytes"
"8763","Classical monocytes"
"8764","CD56dim CD16bright NK"
"8765","CD4 memory"
"8766","CD8 naive"
"8767","CD8 naive"
"8768","T-NK-B cell doublets"
"8769","CD4 memory"
"8770","T-NK-B cell doublets"
"8771","Classical monocytes"
"8772","Classical monocytes"
"8773","CD56dim CD16bright NK"
"8774","CD56dim CD16bright NK"
"8775","Neutrophils"
"8776","CD56dim CD16bright NK"
"8777","CD4 memory"
"8778","CD4 memory"
"8779","gdT cells"
"8780","CD4 naive I"
"8781","CD4 memory"
"8782","CD8 memory"
"8783","NK-T doublets"
"8784","Neutrophils"
"8785","CD56dim CD16bright NK"
"8786","CD4 naive I"
"8787","CD4 naive I"
"8788","Classical monocytes"
"8789","CD56dim CD16bright NK"
"8790","CD56dim CD16bright NK"
"8791","CD56dim CD16bright NK"
"8792","CD4 naive I"
"8793","Classical monocytes"
"8794","CD4 naive I"
"8795","CD56dim CD16bright NK"
"8796","CD4 naive II"
"8797","CD4 naive I"
"8798","CD4 naive I"
"8799","CD4 memory"
"8800","Classical monocytes"
"8801","CD56dim CD16bright NK"
"8802","CD56dim CD16bright NK"
"8803","Classical monocytes"
"8804","CD8 memory"
"8805","Proliferating T and NK cell"
"8806","Naive B"
"8807","CD56dim CD16bright NK"
"8808","CD56dim CD16bright NK"
"8809","CD8 naive"
"8810","NK-monocyte doublets"
"8811","Naive B"
"8812","CD56dim CD16bright NK"
"8813","CD8 memory"
"8814","gdT cells"
"8815","Classical monocytes"
"8816","CD56dim CD16bright NK"
"8817","CD4 naive I"
"8818","CD4 naive I"
"8819","Non classical monocytes"
"8820","Classical monocytes"
"8821","CD8 memory"
"8822","conventional DC"
"8823","CD4 and CD8 activated memory"
"8824","CD4 naive II"
"8825","CD4 naive II"
"8826","CD4 naive II"
"8827","MAIT-NKT cells"
"8828","CD4 naive II"
"8829","CD8 effector"
"8830","Neutrophils"
"8831","CD4 naive I"
"8832","CD56dim CD16bright NK"
"8833","MAIT-NKT cells"
"8834","CD8 naive"
"8835","gdT cells"
"8836","CD56bright CD16dim NK"
"8837","Neutrophils"
"8838","Classical monocytes"
"8839","CD56dim CD16bright NK"
"8840","CD56dim CD16bright NK"
"8841","MAIT-NKT cells"
"8842","Classical monocytes"
"8843","CD56dim CD16bright NK"
"8844","Non classical monocytes"
"8845","MAIT-NKT cells"
"8846","Non classical monocytes"
"8847","Classical monocytes"
"8848","plasmacytoid DC"
"8849","Neutrophils"
"8850","CD56dim CD16bright NK"
"8851","CD56dim CD16bright NK"
"8852","CD8 naive"
"8853","Neutrophils"
"8854","gdT cells"
"8855","Regulatory T cells"
"8856","CD8 naive"
"8857","Classical monocytes"
"8858","CD8 memory"
"8859","gdT cells"
"8860","gdT cells"
"8861","CD56dim CD16bright NK"
"8862","CD56dim CD16bright NK"
"8863","NK-monocyte doublets"
"8864","gdT cells"
"8865","CD8 naive"
"8866","CD56dim CD16bright NK"
"8867","MAIT-NKT cells"
"8868","CD4 naive I"
"8869","CD4 memory"
"8870","CD4 memory"
"8871","CD8 effector"
"8872","CD4 naive I"
"8873","CD56dim CD16bright NK"
"8874","CD4 memory"
"8875","CD56dim CD16bright NK"
"8876","Neutrophils"
"8877","CD56dim CD16bright NK"
"8878","gdT cells"
"8879","NK-monocyte doublets"
"8880","CD4 memory"
"8881","Memory B"
"8882","CD56dim CD16bright NK"
"8883","Non classical monocytes"
"8884","CD8 memory"
"8885","gdT cells"
"8886","CD8 effector"
"8887","NK-monocyte doublets"
"8888","conventional DC"
"8889","CD4 memory"
"8890","CD8 memory"
"8891","gdT cells"
"8892","CD56dim CD16bright NK"
"8893","CD56dim CD16bright NK"
"8894","CD4 naive II"
"8895","NK-T doublets"
"8896","gdT cells"
"8897","CD4 memory"
"8898","CD4 memory"
"8899","CD56dim CD16bright NK"
"8900","Non classical monocytes"
"8901","CD56dim CD16bright NK"
"8902","plasmacytoid DC"
"8903","Platelet-bound monocytes"
"8904","CD4 memory"
"8905","plasmacytoid DC"
"8906","CD8 effector"
"8907","Memory B"
"8908","CD8 effector"
"8909","Non classical monocytes"
"8910","Regulatory T cells"
"8911","CD4 naive II"
"8912","Proliferating T and NK cell"
"8913","CD56dim CD16bright NK"
"8914","gdT cells"
"8915","CD8 memory"
"8916","CD56bright CD16dim NK"
"8917","MAIT-NKT cells"
"8918","CD4 naive II"
"8919","conventional DC"
"8920","CD8 naive"
"8921","CD4 memory"
"8922","CD56bright CD16dim NK"
"8923","CD56dim CD16bright NK"
"8924","CD4 naive I"
"8925","Neutrophils"
"8926","CD56dim CD16bright NK"
"8927","Classical monocytes"
"8928","Platelet-bound monocytes"
"8929","CD4 naive I"
"8930","CD4 naive II"
"8931","CD8 effector"
"8932","CD8 naive"
"8933","MAIT-NKT cells"
"8934","CD4 memory"
"8935","Classical monocytes"
"8936","CD4 memory"
"8937","CD56dim CD16bright NK"
"8938","CD56dim CD16bright NK"
"8939","Memory B"
"8940","CD56dim CD16bright NK"
"8941","CD4 naive I"
"8942","Non classical monocytes"
"8943","Classical monocytes"
"8944","CD56dim CD16bright NK"
"8945","CD56dim CD16bright NK"
"8946","CD56dim CD16bright NK"
"8947","Non classical monocytes"
"8948","CD8 naive"
"8949","CD8 memory"
"8950","Non classical monocytes"
"8951","CD8 effector"
"8952","Non classical monocytes"
"8953","CD4 naive I"
"8954","Memory B"
"8955","CD56dim CD16bright NK"
"8956","Naive B"
"8957","CD56dim CD16bright NK"
"8958","NK-T doublets"
"8959","Regulatory T cells"
"8960","Regulatory T cells"
"8961","Classical monocytes"
"8962","Naive B"
"8963","CD56bright CD16dim NK"
"8964","MAIT-NKT cells"
"8965","Classical monocytes"
"8966","CD56dim CD16bright NK"
"8967","CD56dim CD16bright NK"
"8968","CD56dim CD16bright NK"
"8969","CD56dim CD16bright NK"
"8970","Non classical monocytes"
"8971","NK-monocyte doublets"
"8972","CD56dim CD16bright NK"
"8973","NK-monocyte doublets"
"8974","Non classical monocytes"
"8975","Neutrophils"
"8976","CD56dim CD16bright NK"
"8977","CD56dim CD16bright NK"
"8978","Naive B"
"8979","CD8 naive"
"8980","Classical monocytes"
"8981","Classical monocytes"
"8982","Classical monocytes"
"8983","CD56dim CD16bright NK"
"8984","CD56dim CD16bright NK"
"8985","CD56dim CD16bright NK"
"8986","CD8 effector"
"8987","CD8 effector"
"8988","CD8 effector"
"8989","gdT cells"
"8990","CD4 memory"
"8991","CD4 naive II"
"8992","CD8 effector"
"8993","CD4 memory"
"8994","Classical monocytes"
"8995","CD4 naive I"
"8996","CD56dim CD16bright NK"
"8997","Non classical monocytes"
"8998","CD4 memory"
"8999","CD56dim CD16bright NK"
"9000","Memory B"
"9001","CD8 effector"
"9002","CD56dim CD16bright NK"
"9003","NK-T doublets"
"9004","CD56dim CD16bright NK"
"9005","CD4 memory"
"9006","CD56dim CD16bright NK"
"9007","Naive B"
"9008","Regulatory T cells"
"9009","CD56dim CD16bright NK"
"9010","Memory B"
"9011","CD8 naive"
"9012","CD4 naive II"
"9013","CD8 naive"
"9014","CD8 memory"
"9015","CD4 naive I"
"9016","CD56dim CD16bright NK"
"9017","Naive B"
"9018","gdT cells"
"9019","CD4 naive I"
"9020","CD8 naive"
"9021","Naive B"
"9022","CD4 naive I"
"9023","gdT cells"
"9024","CD4 naive I"
"9025","CD56dim CD16bright NK"
"9026","CD4 naive I"
"9027","CD56dim CD16bright NK"
"9028","Classical monocytes"
"9029","Classical monocytes"
"9030","CD56dim CD16bright NK"
"9031","Platelet-bound monocytes"
"9032","CD4 memory"
"9033","CD4 naive I"
"9034","Classical monocytes"
"9035","Classical monocytes"
"9036","MAIT-NKT cells"
"9037","CD56dim CD16bright NK"
"9038","NK-T doublets"
"9039","Platelet-bound monocytes"
"9040","gdT cells"
"9041","Classical monocytes"
"9042","conventional DC"
"9043","CD4 naive I"
"9044","CD56dim CD16bright NK"
"9045","CD56dim CD16bright NK"
"9046","Platelet-bound monocytes"
"9047","CD8 memory"
"9048","CD56dim CD16bright NK"
"9049","gdT cells"
"9050","MAIT-NKT cells"
"9051","CD4 naive II"
"9052","Regulatory T cells"
"9053","Classical monocytes"
"9054","CD4 naive II"
"9055","CD4 naive I"
"9056","CD56dim CD16bright NK"
"9057","CD8 memory"
"9058","gdT cells"
"9059","CD8 effector"
"9060","Platelet-bound monocytes"
"9061","CD56dim CD16bright NK"
"9062","Non classical monocytes"
"9063","CD8 naive"
"9064","CD56dim CD16bright NK"
"9065","CD8 effector"
"9066","Classical monocytes"
"9067","CD8 memory"
"9068","CD8 naive"
"9069","CD8 effector"
"9070","Classical monocytes"
"9071","Non classical monocytes"
"9072","CD4 naive I"
"9073","Non classical monocytes"
"9074","CD4 memory"
"9075","CD56dim CD16bright NK"
"9076","CD56bright CD16dim NK"
"9077","CD8 naive"
"9078","CD56dim CD16bright NK"
"9079","CD4 naive II"
"9080","gdT cells"
"9081","CD56dim CD16bright NK"
"9082","Classical monocytes"
"9083","Non classical monocytes"
"9084","CD56dim CD16bright NK"
"9085","Memory B"
"9086","CD4 memory"
"9087","CD56dim CD16bright NK"
"9088","CD4 naive II"
"9089","Neutrophils"
"9090","CD8 memory"
"9091","Naive B"
"9092","Non classical monocytes"
"9093","CD56dim CD16bright NK"
"9094","Platelet-bound monocytes"
"9095","CD56dim CD16bright NK"
"9096","Classical monocytes"
"9097","gdT cells"
"9098","CD8 naive"
"9099","Naive B"
"9100","CD4 memory"
"9101","CD56dim CD16bright NK"
"9102","CD4 memory"
"9103","CD8 memory"
"9104","NK-monocyte doublets"
"9105","CD56dim CD16bright NK"
"9106","CD8 naive"
"9107","CD8 memory"
"9108","CD8 naive"
"9109","Non classical monocytes"
"9110","gdT cells"
"9111","CD8 memory"
"9112","Platelets"
"9113","CD8 naive"
"9114","CD56dim CD16bright NK"
"9115","CD4 naive I"
"9116","CD4 memory"
"9117","CD4 naive I"
"9118","Naive B"
"9119","Classical monocytes"
"9120","CD8 effector"
"9121","MAIT-NKT cells"
"9122","Neutrophils"
"9123","CD4 naive I"
"9124","Classical monocytes"
"9125","CD56dim CD16bright NK"
"9126","Classical monocytes"
"9127","CD4 memory"
"9128","CD8 effector"
"9129","CD56dim CD16bright NK"
"9130","CD4 memory"
"9131","CD56bright CD16dim NK"
"9132","CD8 effector"
"9133","Naive B"
"9134","CD56dim CD16bright NK"
"9135","gdT cells"
"9136","CD56dim CD16bright NK"
"9137","Non classical monocytes"
"9138","Naive B"
"9139","CD56dim CD16bright NK"
"9140","CD4 memory"
"9141","NK-T doublets"
"9142","CD8 naive"
"9143","CD8 effector"
"9144","Platelet-bound monocytes"
"9145","CD56dim CD16bright NK"
"9146","Classical monocytes"
"9147","CD56dim CD16bright NK"
"9148","CD4 naive I"
"9149","Non classical monocytes"
"9150","CD4 memory"
"9151","CD56dim CD16bright NK"
"9152","gdT cells"
"9153","CD8 effector"
"9154","gdT cells"
"9155","CD56dim CD16bright NK"
"9156","CD56dim CD16bright NK"
"9157","Naive B"
"9158","CD56dim CD16bright NK"
"9159","CD4 naive I"
"9160","CD56dim CD16bright NK"
"9161","CD4 naive I"
"9162","CD56bright CD16dim NK"
"9163","Non classical monocytes"
"9164","CD56dim CD16bright NK"
"9165","CD4 memory"
"9166","CD56dim CD16bright NK"
"9167","Non classical monocytes"
"9168","CD4 naive II"
"9169","CD56dim CD16bright NK"
"9170","CD56dim CD16bright NK"
"9171","Naive B"
"9172","CD4 naive I"
"9173","CD8 memory"
"9174","CD4 naive II"
"9175","CD56dim CD16bright NK"
"9176","CD4 naive I"
"9177","Naive B"
"9178","Naive B"
"9179","Classical monocytes"
"9180","CD4 naive I"
"9181","Non classical monocytes"
"9182","CD8 effector"
"9183","CD4 naive I"
"9184","NK-monocyte doublets"
"9185","CD8 effector"
"9186","CD4 memory"
"9187","CD56dim CD16bright NK"
"9188","CD4 naive I"
"9189","CD56dim CD16bright NK"
"9190","Classical monocytes"
"9191","Neutrophils"
"9192","CD8 effector"
"9193","CD56dim CD16bright NK"
"9194","CD56dim CD16bright NK"
"9195","Classical monocytes"
"9196","CD56dim CD16bright NK"
"9197","Non classical monocytes"
"9198","Platelet-bound monocytes"
"9199","CD8 memory"
"9200","CD4 memory"
"9201","CD56dim CD16bright NK"
"9202","Neutrophils"
"9203","CD4 naive I"
"9204","CD8 effector"
"9205","Classical monocytes"
"9206","MAIT-NKT cells"
"9207","Naive B"
"9208","CD4 memory"
"9209","CD56dim CD16bright NK"
"9210","CD56dim CD16bright NK"
"9211","Classical monocytes"
"9212","NK-T doublets"
"9213","CD56dim CD16bright NK"
"9214","Naive B"
"9215","Neutrophils"
"9216","CD8 memory"
"9217","CD56dim CD16bright NK"
"9218","Naive B"
"9219","CD4 naive II"
"9220","Naive B"
"9221","CD8 effector"
"9222","gdT cells"
"9223","NK-T doublets"
"9224","Naive B"
"9225","Naive B"
"9226","Non classical monocytes"
"9227","CD4 naive I"
"9228","Platelet-bound monocytes"
"9229","CD8 effector"
"9230","CD4 naive I"
"9231","Non classical monocytes"
"9232","Classical monocytes"
"9233","CD8 effector"
"9234","MAIT-NKT cells"
"9235","MAIT-NKT cells"
"9236","CD4 memory"
"9237","CD56bright CD16dim NK"
"9238","CD4 naive I"
"9239","Non classical monocytes"
"9240","CD4 naive I"
"9241","CD8 effector"
"9242","CD8 memory"
"9243","Proliferating T and NK cell"
"9244","CD4 and CD8 activated memory"
"9245","Neutrophils"
"9246","CD4 naive II"
"9247","CD4 memory"
"9248","Neutrophils"
"9249","NK-monocyte doublets"
"9250","CD56dim CD16bright NK"
"9251","Classical monocytes"
"9252","MAIT-NKT cells"
"9253","CD56dim CD16bright NK"
"9254","CD56dim CD16bright NK"
"9255","CD4 naive I"
"9256","CD8 effector"
"9257","Classical monocytes"
"9258","CD4 naive I"
"9259","CD56bright CD16dim NK"
"9260","Classical monocytes"
"9261","Classical monocytes"
"9262","CD56dim CD16bright NK"
"9263","CD56dim CD16bright NK"
"9264","CD4 memory"
"9265","CD4 memory"
"9266","Classical monocytes"
"9267","CD4 memory"
"9268","CD56dim CD16bright NK"
"9269","CD8 memory"
"9270","CD4 memory"
"9271","CD56dim CD16bright NK"
"9272","CD8 effector"
"9273","Classical monocytes"
"9274","CD4 memory"
"9275","Classical monocytes"
"9276","gdT cells"
"9277","Classical monocytes"
"9278","CD8 effector"
"9279","CD56bright CD16dim NK"
"9280","CD56dim CD16bright NK"
"9281","Non classical monocytes"
"9282","CD4 naive I"
"9283","CD56dim CD16bright NK"
"9284","Classical monocytes"
"9285","CD4 naive II"
"9286","Neutrophils"
"9287","CD4 memory"
"9288","Platelet-bound monocytes"
"9289","CD4 memory"
"9290","CD8 memory"
"9291","CD56dim CD16bright NK"
"9292","CD8 naive"
"9293","Neutrophils"
"9294","CD56dim CD16bright NK"
"9295","plasmacytoid DC"
"9296","MAIT-NKT cells"
"9297","Classical monocytes"
"9298","CD8 memory"
"9299","CD4 naive I"
"9300","MAIT-NKT cells"
"9301","CD4 naive II"
"9302","CD56dim CD16bright NK"
"9303","CD8 memory"
"9304","CD4 naive I"
"9305","CD4 naive II"
"9306","gdT cells"
"9307","CD56dim CD16bright NK"
"9308","CD56dim CD16bright NK"
"9309","Classical monocytes"
"9310","CD4 naive I"
"9311","Classical monocytes"
"9312","CD4 naive II"
"9313","Non classical monocytes"
"9314","CD4 memory"
"9315","Naive B"
"9316","CD56dim CD16bright NK"
"9317","CD56dim CD16bright NK"
"9318","CD56dim CD16bright NK"
"9319","CD56dim CD16bright NK"
"9320","T-NK-B cell doublets"
"9321","gdT cells"
"9322","gdT cells"
"9323","MAIT-NKT cells"
"9324","Proliferating T and NK cell"
"9325","CD8 naive"
"9326","CD4 memory"
"9327","CD4 memory"
"9328","CD8 effector"
"9329","CD8 effector"
"9330","Classical monocytes"
"9331","CD8 naive"
"9332","CD56dim CD16bright NK"
"9333","CD4 naive II"
"9334","CD4 naive I"
"9335","CD56dim CD16bright NK"
"9336","CD56dim CD16bright NK"
"9337","Regulatory T cells"
"9338","CD56dim CD16bright NK"
"9339","CD8 memory"
"9340","CD56dim CD16bright NK"
"9341","CD4 memory"
"9342","CD56dim CD16bright NK"
"9343","CD56dim CD16bright NK"
"9344","CD56dim CD16bright NK"
"9345","gdT cells"
"9346","gdT cells"
"9347","Non classical monocytes"
"9348","Classical monocytes"
"9349","CD56dim CD16bright NK"
"9350","CD8 memory"
"9351","CD4 naive II"
"9352","Memory B"
"9353","CD56bright CD16dim NK"
"9354","MAIT-NKT cells"
"9355","CD4 naive II"
"9356","NK-monocyte doublets"
"9357","CD8 memory"
"9358","CD56dim CD16bright NK"
"9359","CD8 naive"
"9360","CD56dim CD16bright NK"
"9361","CD56dim CD16bright NK"
"9362","gdT cells"
"9363","Non classical monocytes"
"9364","CD56bright CD16dim NK"
"9365","CD4 naive II"
"9366","Neutrophils"
"9367","CD8 naive"
"9368","MAIT-NKT cells"
"9369","CD4 naive II"
"9370","CD8 effector"
"9371","Non classical monocytes"
"9372","CD56bright CD16dim NK"
"9373","CD8 naive"
"9374","CD4 naive I"
"9375","CD4 memory"
"9376","CD8 effector"
"9377","CD56dim CD16bright NK"
"9378","CD8 effector"
"9379","CD8 naive"
"9380","CD4 naive I"
"9381","gdT cells"
"9382","CD56dim CD16bright NK"
"9383","CD56dim CD16bright NK"
"9384","T-NK-B cell doublets"
