"","x"
"6551","CD8 effector"
"6552","CD4 naive I"
"6553","CD8 naive"
"6554","T-NK-B cell doublets"
"6555","CD4 memory"
"6556","MAIT-NKT cells"
"6557","MAIT-NKT cells"
"6558","CD4 naive I"
"6559","CD56dim CD16bright NK"
"6560","Classical monocytes"
"6561","CD8 memory"
"6562","Neutrophils"
"6563","CD8 memory"
"6564","CD4 memory"
"6565","CD8 memory"
"6566","CD4 naive II"
"6567","CD8 effector"
"6568","Classical monocytes"
"6569","CD4 naive I"
"6570","CD8 effector"
"6571","CD8 naive"
"6572","CD4 naive II"
"6573","CD8 naive"
"6574","CD4 memory"
"6575","CD8 memory"
"6576","CD8 effector"
"6577","Memory B"
"6578","CD4 memory"
"6579","CD4 memory"
"6580","CD4 naive I"
"6581","gdT cells"
"6582","CD8 effector"
"6583","CD4 naive I"
"6584","CD8 effector"
"6585","CD4 naive I"
"6586","CD4 naive I"
"6587","Naive B"
"6588","Classical monocytes"
"6589","CD4 memory"
"6590","CD4 naive II"
"6591","CD56dim CD16bright NK"
"6592","CD8 effector"
"6593","Non classical monocytes"
"6594","CD8 effector"
"6595","CD8 effector"
"6596","CD4 naive II"
"6597","CD8 effector"
"6598","CD4 naive II"
"6599","CD8 effector"
"6600","Non classical monocytes"
"6601","CD4 memory"
"6602","CD4 naive I"
"6603","CD4 memory"
"6604","CD4 memory"
"6605","CD4 naive I"
"6606","gdT cells"
"6607","CD56dim CD16bright NK"
"6608","CD56dim CD16bright NK"
"6609","gdT cells"
"6610","CD8 naive"
"6611","CD4 memory"
"6612","Classical monocytes"
"6613","CD4 memory"
"6614","Classical monocytes"
"6615","Memory B"
"6616","CD4 naive I"
"6617","Classical monocytes"
"6618","CD8 naive"
"6619","CD8 effector"
"6620","CD4 naive I"
"6621","CD4 naive I"
"6622","CD8 naive"
"6623","Classical monocytes"
"6624","CD8 effector"
"6625","MAIT-NKT cells"
"6626","CD4 naive II"
"6627","Proliferating T and NK cell"
"6628","CD8 effector"
"6629","CD4 memory"
"6630","Naive B"
"6631","CD8 effector"
"6632","Plasma cells"
"6633","CD8 naive"
"6634","plasmacytoid DC"
"6635","CD8 naive"
"6636","CD8 effector"
"6637","CD8 naive"
"6638","Classical monocytes"
"6639","Classical monocytes"
"6640","CD4 naive I"
"6641","CD8 naive"
"6642","CD4 memory"
"6643","CD4 naive I"
"6644","CD56dim CD16bright NK"
"6645","gdT cells"
"6646","CD4 naive II"
"6647","CD56dim CD16bright NK"
"6648","CD8 naive"
"6649","CD8 memory"
"6650","CD4 naive I"
"6651","CD8 memory"
"6652","CD4 naive I"
"6653","Non classical monocytes"
"6654","CD4 naive II"
"6655","CD4 naive II"
"6656","CD4 memory"
"6657","conventional DC"
"6658","CD4 naive II"
"6659","CD8 effector"
"6660","CD4 naive I"
"6661","gdT cells"
"6662","CD56dim CD16bright NK"
"6663","CD4 naive I"
"6664","Naive B"
"6665","CD4 naive I"
"6666","CD8 effector"
"6667","CD4 memory"
"6668","Platelet-bound monocytes"
"6669","CD8 effector"
"6670","CD8 naive"
"6671","CD4 naive II"
"6672","CD8 naive"
"6673","CD8 effector"
"6674","CD4 naive II"
"6675","CD8 memory"
"6676","CD4 memory"
"6677","CD8 effector"
"6678","NK-monocyte doublets"
"6679","CD4 memory"
"6680","CD56dim CD16bright NK"
"6681","conventional DC"
"6682","CD8 naive"
"6683","CD8 naive"
"6684","CD4 naive I"
"6685","CD56dim CD16bright NK"
"6686","MAIT-NKT cells"
"6687","Naive B"
"6688","CD4 naive I"
"6689","Classical monocytes"
"6690","CD8 effector"
"6691","gdT cells"
"6692","CD56dim CD16bright NK"
"6693","MAIT-NKT cells"
"6694","CD4 naive I"
"6695","CD4 naive I"
"6696","CD4 naive II"
"6697","CD4 naive I"
"6698","CD8 naive"
"6699","CD8 effector"
"6700","CD8 effector"
"6701","CD4 naive I"
"6702","CD4 naive II"
"6703","CD4 memory"
"6704","CD56dim CD16bright NK"
"6705","CD8 naive"
"6706","Classical monocytes"
"6707","CD4 memory"
"6708","CD56bright CD16dim NK"
"6709","Classical monocytes"
"6710","Regulatory T cells"
"6711","CD8 effector"
"6712","Non classical monocytes"
"6713","CD8 naive"
"6714","CD8 effector"
"6715","Naive B"
"6716","CD8 naive"
"6717","Classical monocytes"
"6718","Classical monocytes"
"6719","CD4 naive II"
"6720","CD4 memory"
"6721","CD8 effector"
"6722","CD4 naive II"
"6723","Regulatory T cells"
"6724","CD8 effector"
"6725","MAIT-NKT cells"
"6726","CD8 effector"
"6727","CD4 naive I"
"6728","CD4 naive I"
"6729","CD4 naive I"
"6730","CD8 effector"
"6731","CD8 memory"
"6732","CD4 memory"
"6733","CD56dim CD16bright NK"
"6734","CD4 naive I"
"6735","CD4 memory"
"6736","CD4 memory"
"6737","CD4 memory"
"6738","CD4 memory"
"6739","CD56dim CD16bright NK"
"6740","CD8 effector"
"6741","CD4 memory"
"6742","Non classical monocytes"
"6743","CD4 naive I"
"6744","CD8 effector"
"6745","conventional DC"
"6746","CD4 naive I"
"6747","CD4 naive II"
"6748","CD4 memory"
"6749","CD4 naive II"
"6750","plasmacytoid DC"
"6751","CD4 naive I"
"6752","CD4 memory"
"6753","CD8 effector"
"6754","CD8 naive"
"6755","CD8 naive"
"6756","Classical monocytes"
"6757","CD4 naive I"
"6758","CD4 memory"
"6759","Classical monocytes"
"6760","Classical monocytes"
"6761","CD8 naive"
"6762","CD8 naive"
"6763","CD8 effector"
"6764","CD4 naive I"
"6765","CD8 effector"
"6766","CD4 naive I"
"6767","CD8 naive"
"6768","CD56dim CD16bright NK"
"6769","Proliferating T and NK cell"
"6770","gdT cells"
"6771","CD4 memory"
"6772","CD56dim CD16bright NK"
"6773","CD8 effector"
"6774","CD4 naive II"
"6775","Classical monocytes"
"6776","CD4 and CD8 activated memory"
"6777","CD4 naive II"
"6778","CD56dim CD16bright NK"
"6779","CD4 naive I"
"6780","CD4 memory"
"6781","CD4 naive II"
"6782","CD8 naive"
"6783","Non classical monocytes"
"6784","Classical monocytes"
"6785","CD4 naive I"
"6786","Non classical monocytes"
"6787","CD56dim CD16bright NK"
"6788","gdT cells"
"6789","CD4 naive II"
"6790","CD4 memory"
"6791","CD8 effector"
"6792","Classical monocytes"
"6793","CD8 memory"
"6794","CD8 effector"
"6795","CD4 naive I"
"6796","CD8 memory"
"6797","CD8 naive"
"6798","CD4 naive I"
"6799","CD56dim CD16bright NK"
"6800","CD4 naive I"
"6801","CD8 effector"
"6802","CD4 naive II"
"6803","Memory B"
"6804","CD4 naive I"
"6805","CD4 naive II"
"6806","CD4 naive I"
"6807","CD56bright CD16dim NK"
"6808","CD4 memory"
"6809","CD4 memory"
"6810","conventional DC"
"6811","CD8 effector"
"6812","CD4 naive II"
"6813","Neutrophils"
"6814","CD4 and CD8 activated memory"
"6815","Classical monocytes"
"6816","CD8 effector"
"6817","Neutrophils"
"6818","CD8 effector"
"6819","CD8 effector"
"6820","MAIT-NKT cells"
"6821","CD4 naive I"
"6822","CD8 effector"
"6823","CD4 naive I"
"6824","CD4 naive II"
"6825","CD4 naive II"
"6826","CD4 naive I"
"6827","Classical monocytes"
"6828","CD8 naive"
"6829","gdT cells"
"6830","Regulatory T cells"
"6831","Non classical monocytes"
"6832","Non classical monocytes"
"6833","CD8 effector"
"6834","CD8 naive"
"6835","T-NK-B cell doublets"
"6836","CD8 effector"
"6837","Classical monocytes"
"6838","CD4 naive I"
"6839","CD4 memory"
"6840","CD56dim CD16bright NK"
"6841","CD4 naive II"
"6842","CD4 naive I"
"6843","T-NK-B cell doublets"
"6844","CD4 naive I"
"6845","CD8 effector"
"6846","CD8 naive"
"6847","CD8 effector"
"6848","Platelet-bound monocytes"
"6849","MAIT-NKT cells"
"6850","CD4 naive I"
"6851","Classical monocytes"
"6852","CD56dim CD16bright NK"
"6853","CD8 effector"
"6854","conventional DC"
"6855","CD8 effector"
"6856","CD4 naive I"
"6857","Classical monocytes"
"6858","CD4 naive II"
"6859","Classical monocytes"
"6860","CD4 memory"
"6861","CD8 effector"
"6862","CD8 memory"
"6863","MAIT-NKT cells"
"6864","CD4 memory"
"6865","CD8 effector"
"6866","Non classical monocytes"
"6867","NK-T doublets"
"6868","CD4 memory"
"6869","CD4 memory"
"6870","CD4 naive II"
"6871","CD8 memory"
"6872","CD4 naive I"
"6873","CD8 effector"
"6874","CD4 naive I"
"6875","CD4 naive II"
"6876","conventional DC"
"6877","CD8 effector"
"6878","CD4 naive II"
"6879","Memory B"
"6880","CD4 naive II"
"6881","CD4 memory"
"6882","CD8 effector"
"6883","Neutrophils"
"6884","CD4 naive I"
"6885","CD4 memory"
"6886","CD4 naive II"
"6887","Classical monocytes"
"6888","CD8 memory"
"6889","Non classical monocytes"
"6890","CD8 naive"
"6891","CD8 naive"
"6892","CD8 effector"
"6893","CD4 naive I"
"6894","CD8 effector"
"6895","CD8 naive"
"6896","Classical monocytes"
"6897","CD4 memory"
"6898","CD4 memory"
"6899","CD4 naive I"
"6900","CD4 naive I"
"6901","CD56dim CD16bright NK"
"6902","CD4 naive II"
"6903","gdT cells"
"6904","CD8 effector"
"6905","Classical monocytes"
"6906","conventional DC"
"6907","Non classical monocytes"
"6908","CD4 naive I"
"6909","CD4 naive I"
"6910","gdT cells"
"6911","CD4 memory"
"6912","CD4 naive II"
"6913","CD4 naive II"
"6914","CD56dim CD16bright NK"
"6915","CD4 naive I"
"6916","CD4 naive I"
"6917","CD8 memory"
"6918","CD4 naive I"
"6919","CD56dim CD16bright NK"
"6920","MAIT-NKT cells"
"6921","CD4 memory"
"6922","CD8 naive"
"6923","Memory B"
"6924","Classical monocytes"
"6925","CD4 naive II"
"6926","CD8 naive"
"6927","Memory B"
"6928","CD4 naive II"
"6929","CD8 naive"
"6930","CD8 memory"
"6931","Classical monocytes"
"6932","CD8 naive"
"6933","CD8 naive"
"6934","CD4 memory"
"6935","CD4 naive I"
"6936","Proliferating T and NK cell"
"6937","Classical monocytes"
"6938","CD8 effector"
"6939","CD4 naive II"
"6940","Neutrophils"
"6941","CD8 effector"
"6942","Memory B"
"6943","CD56dim CD16bright NK"
"6944","CD56bright CD16dim NK"
"6945","CD4 naive I"
"6946","CD4 naive I"
"6947","CD4 naive I"
"6948","CD4 naive I"
"6949","CD4 memory"
"6950","CD4 naive I"
"6951","Classical monocytes"
"6952","Classical monocytes"
"6953","conventional DC"
"6954","CD8 memory"
"6955","CD56dim CD16bright NK"
"6956","Naive B"
"6957","Classical monocytes"
"6958","CD56dim CD16bright NK"
"6959","CD4 naive II"
"6960","CD8 effector"
"6961","CD8 effector"
"6962","CD4 naive I"
"6963","CD8 effector"
"6964","Regulatory T cells"
"6965","CD56dim CD16bright NK"
"6966","CD56dim CD16bright NK"
"6967","CD4 naive II"
"6968","Non classical monocytes"
"6969","Classical monocytes"
"6970","CD8 effector"
"6971","CD8 effector"
"6972","CD8 naive"
"6973","CD8 naive"
"6974","CD4 memory"
"6975","CD8 naive"
"6976","Platelet-bound monocytes"
"6977","CD8 memory"
"6978","CD4 naive I"
"6979","CD4 naive I"
"6980","CD4 naive II"
"6981","CD4 naive I"
"6982","CD8 effector"
"6983","CD56dim CD16bright NK"
"6984","CD4 naive I"
"6985","Neutrophils"
"6986","CD4 naive I"
"6987","CD4 naive I"
"6988","CD8 memory"
"6989","CD8 effector"
"6990","CD56dim CD16bright NK"
"6991","CD8 effector"
"6992","Regulatory T cells"
"6993","gdT cells"
"6994","Platelets"
"6995","CD56dim CD16bright NK"
"6996","gdT cells"
"6997","Non classical monocytes"
"6998","CD4 memory"
"6999","NK-monocyte doublets"
"7000","CD8 naive"
"7001","Classical monocytes"
"7002","CD56dim CD16bright NK"
"7003","CD8 memory"
"7004","CD8 naive"
"7005","CD4 memory"
"7006","CD4 naive I"
"7007","CD8 naive"
"7008","CD8 effector"
"7009","CD8 naive"
"7010","CD8 effector"
"7011","CD56dim CD16bright NK"
"7012","Classical monocytes"
"7013","CD4 naive I"
"7014","conventional DC"
"7015","CD8 naive"
"7016","CD8 naive"
"7017","CD56dim CD16bright NK"
"7018","CD4 naive II"
"7019","CD4 naive I"
"7020","CD4 naive I"
"7021","conventional DC"
"7022","gdT cells"
"7023","CD8 naive"
"7024","CD56dim CD16bright NK"
"7025","T-NK-B cell doublets"
"7026","CD4 naive II"
"7027","T-NK-B cell doublets"
"7028","CD4 naive II"
"7029","CD4 memory"
"7030","CD4 naive II"
"7031","Non classical monocytes"
"7032","CD4 naive I"
"7033","T-NK-B cell doublets"
"7034","T-NK-B cell doublets"
"7035","CD8 naive"
"7036","Naive B"
"7037","Classical monocytes"
"7038","CD8 effector"
"7039","CD56dim CD16bright NK"
"7040","Platelet-bound monocytes"
"7041","CD4 memory"
"7042","Naive B"
"7043","T-NK-B cell doublets"
"7044","Memory B"
"7045","CD4 naive I"
"7046","CD8 naive"
"7047","conventional DC"
"7048","Classical monocytes"
"7049","CD8 effector"
"7050","CD4 memory"
"7051","CD4 memory"
"7052","CD8 naive"
"7053","CD4 memory"
"7054","CD56dim CD16bright NK"
"7055","CD56bright CD16dim NK"
"7056","MAIT-NKT cells"
"7057","MAIT-NKT cells"
"7058","Regulatory T cells"
"7059","CD8 effector"
"7060","CD4 naive I"
"7061","CD4 naive I"
"7062","CD4 naive I"
"7063","CD56dim CD16bright NK"
"7064","CD4 naive I"
"7065","CD4 naive II"
"7066","CD8 naive"
"7067","CD4 memory"
"7068","CD8 memory"
"7069","T-NK-B cell doublets"
"7070","CD4 memory"
"7071","CD4 naive I"
"7072","CD8 effector"
"7073","CD4 naive II"
"7074","CD56dim CD16bright NK"
"7075","CD4 naive I"
"7076","CD4 naive II"
"7077","CD4 naive II"
"7078","MAIT-NKT cells"
"7079","CD4 naive I"
"7080","gdT cells"
"7081","CD8 effector"
"7082","Neutrophils"
"7083","Naive B"
"7084","Memory B"
"7085","CD4 naive I"
"7086","NK-T doublets"
"7087","Classical monocytes"
"7088","CD8 naive"
"7089","CD4 naive I"
"7090","CD8 effector"
"7091","Classical monocytes"
"7092","Classical monocytes"
"7093","NK-T doublets"
"7094","CD56dim CD16bright NK"
"7095","CD8 naive"
"7096","CD4 memory"
"7097","plasmacytoid DC"
"7098","NK-T doublets"
"7099","CD4 memory"
"7100","CD8 effector"
"7101","CD8 naive"
"7102","CD8 naive"
"7103","CD4 naive II"
"7104","CD4 memory"
"7105","CD56dim CD16bright NK"
"7106","CD8 effector"
"7107","CD8 naive"
"7108","CD8 effector"
"7109","CD4 naive II"
"7110","Classical monocytes"
"7111","gdT cells"
"7112","CD4 and CD8 activated memory"
"7113","CD4 and CD8 activated memory"
"7114","CD8 effector"
"7115","CD4 naive I"
"7116","Naive B"
"7117","CD8 naive"
"7118","Neutrophils"
"7119","CD4 naive I"
"7120","CD4 naive I"
"7121","CD8 naive"
"7122","CD4 memory"
"7123","CD8 effector"
"7124","Non classical monocytes"
"7125","CD8 naive"
"7126","CD4 naive I"
"7127","Classical monocytes"
"7128","CD8 effector"
"7129","CD8 naive"
"7130","CD4 naive I"
"7131","CD4 naive II"
"7132","CD8 effector"
"7133","CD4 naive I"
"7134","CD4 naive II"
"7135","CD4 memory"
"7136","CD8 naive"
"7137","Classical monocytes"
"7138","CD8 effector"
"7139","CD4 naive I"
"7140","plasmacytoid DC"
"7141","CD8 memory"
"7142","CD8 effector"
"7143","CD4 naive II"
"7144","CD8 effector"
"7145","CD4 naive I"
"7146","CD4 naive II"
"7147","CD4 naive I"
"7148","CD8 naive"
"7149","CD8 effector"
"7150","Classical monocytes"
"7151","Classical monocytes"
"7152","CD4 naive II"
"7153","CD4 naive II"
"7154","CD4 naive I"
"7155","CD4 naive II"
"7156","CD4 memory"
"7157","CD8 memory"
"7158","CD4 naive II"
"7159","CD8 effector"
"7160","Classical monocytes"
"7161","gdT cells"
"7162","CD8 effector"
"7163","CD4 memory"
"7164","MAIT-NKT cells"
"7165","CD8 memory"
"7166","CD8 naive"
"7167","Classical monocytes"
"7168","CD4 naive II"
"7169","CD8 effector"
"7170","CD4 memory"
"7171","Platelet-bound monocytes"
"7172","CD8 effector"
"7173","CD8 naive"
"7174","CD4 memory"
"7175","CD56dim CD16bright NK"
"7176","CD56dim CD16bright NK"
"7177","CD4 memory"
"7178","CD4 memory"
"7179","CD8 effector"
"7180","CD4 naive I"
"7181","Classical monocytes"
"7182","Classical monocytes"
"7183","Classical monocytes"
"7184","CD4 naive I"
"7185","CD4 naive I"
"7186","CD8 effector"
"7187","conventional DC"
"7188","gdT cells"
"7189","CD56dim CD16bright NK"
"7190","CD4 naive I"
"7191","CD8 naive"
"7192","CD8 memory"
"7193","CD8 naive"
"7194","CD56dim CD16bright NK"
"7195","CD8 effector"
"7196","Non classical monocytes"
"7197","NK-T doublets"
"7198","CD4 naive II"
"7199","CD4 memory"
"7200","CD8 naive"
"7201","NK-T doublets"
"7202","CD4 memory"
"7203","CD4 and CD8 activated memory"
"7204","Naive B"
"7205","CD4 memory"
"7206","CD4 naive I"
"7207","Non classical monocytes"
"7208","CD8 naive"
"7209","CD56dim CD16bright NK"
"7210","Regulatory T cells"
"7211","Naive B"
"7212","Classical monocytes"
"7213","CD8 effector"
"7214","CD8 naive"
"7215","Naive B"
"7216","CD8 naive"
"7217","Non classical monocytes"
"7218","Memory B"
"7219","CD8 effector"
"7220","CD4 memory"
"7221","CD4 naive I"
"7222","CD56dim CD16bright NK"
"7223","CD4 naive II"
"7224","CD8 effector"
"7225","T-NK-B cell doublets"
"7226","Memory B"
"7227","CD56dim CD16bright NK"
"7228","Regulatory T cells"
"7229","CD56dim CD16bright NK"
"7230","Platelet-bound monocytes"
"7231","CD8 memory"
"7232","CD8 naive"
"7233","Classical monocytes"
"7234","plasmacytoid DC"
"7235","Naive B"
"7236","Classical monocytes"
"7237","Regulatory T cells"
"7238","CD8 effector"
"7239","CD8 naive"
"7240","CD4 naive I"
"7241","CD56dim CD16bright NK"
"7242","Memory B"
"7243","Platelet-bound monocytes"
"7244","CD8 effector"
"7245","CD4 naive II"
"7246","CD4 memory"
"7247","CD4 memory"
"7248","Classical monocytes"
"7249","CD4 naive I"
"7250","CD8 effector"
"7251","MAIT-NKT cells"
"7252","Regulatory T cells"
"7253","CD8 naive"
"7254","CD56dim CD16bright NK"
"7255","CD4 memory"
"7256","CD4 memory"
"7257","CD56dim CD16bright NK"
"7258","Regulatory T cells"
"7259","CD4 memory"
"7260","CD4 and CD8 activated memory"
"7261","MAIT-NKT cells"
"7262","Memory B"
"7263","CD8 naive"
"7264","CD8 naive"
"7265","CD8 naive"
"7266","CD56dim CD16bright NK"
"7267","Memory B"
"7268","CD4 naive II"
"7269","CD8 naive"
"7270","CD4 naive II"
"7271","CD8 memory"
"7272","CD4 naive II"
"7273","CD4 naive II"
"7274","CD8 effector"
"7275","CD4 naive II"
"7276","CD4 memory"
"7277","CD4 memory"
"7278","CD4 naive I"
"7279","CD4 naive II"
"7280","CD4 naive II"
"7281","CD4 naive II"
"7282","CD8 effector"
"7283","CD8 effector"
"7284","CD4 memory"
"7285","CD8 memory"
"7286","CD4 memory"
"7287","CD4 naive II"
"7288","CD4 naive II"
"7289","Neutrophils"
"7290","CD56dim CD16bright NK"
"7291","Classical monocytes"
"7292","plasmacytoid DC"
"7293","CD8 naive"
"7294","CD8 effector"
"7295","CD8 naive"
"7296","CD8 memory"
"7297","CD4 memory"
"7298","CD8 memory"
"7299","CD8 effector"
"7300","CD4 memory"
"7301","Memory B"
"7302","CD4 memory"
"7303","CD8 effector"
"7304","CD4 naive II"
"7305","CD4 naive I"
"7306","gdT cells"
"7307","Regulatory T cells"
"7308","CD8 effector"
"7309","CD8 naive"
"7310","MAIT-NKT cells"
"7311","Classical monocytes"
"7312","CD56dim CD16bright NK"
"7313","CD8 effector"
"7314","CD8 effector"
"7315","CD8 effector"
"7316","MAIT-NKT cells"
"7317","CD4 naive I"
"7318","CD8 effector"
"7319","CD4 naive I"
"7320","CD4 memory"
"7321","gdT cells"
"7322","CD8 naive"
"7323","CD8 effector"
"7324","CD4 naive II"
"7325","CD8 effector"
"7326","CD8 naive"
"7327","CD8 memory"
"7328","CD4 naive II"
"7329","Classical monocytes"
"7330","CD8 naive"
"7331","CD4 naive I"
"7332","NK-T doublets"
"7333","CD4 naive II"
"7334","CD4 memory"
"7335","NK-T doublets"
"7336","CD4 naive I"
"7337","CD8 memory"
"7338","CD4 memory"
"7339","Regulatory T cells"
"7340","Classical monocytes"
"7341","Memory B"
"7342","CD4 naive I"
"7343","CD4 naive II"
"7344","CD4 naive I"
"7345","CD4 naive I"
"7346","CD8 effector"
"7347","CD56dim CD16bright NK"
"7348","CD8 effector"
"7349","CD56dim CD16bright NK"
"7350","CD4 naive I"
"7351","MAIT-NKT cells"
"7352","CD8 naive"
"7353","Classical monocytes"
"7354","CD8 naive"
"7355","CD8 effector"
"7356","MAIT-NKT cells"
"7357","Neutrophils"
"7358","CD8 memory"
"7359","CD56dim CD16bright NK"
"7360","CD56dim CD16bright NK"
"7361","CD8 effector"
"7362","CD8 effector"
"7363","Naive B"
"7364","CD8 naive"
"7365","CD8 memory"
"7366","CD8 effector"
"7367","Neutrophils"
"7368","Classical monocytes"
"7369","Naive B"
"7370","CD56dim CD16bright NK"
"7371","CD8 effector"
"7372","CD8 memory"
"7373","CD4 naive II"
"7374","CD4 naive I"
"7375","CD8 effector"
"7376","CD4 naive I"
"7377","CD8 naive"
"7378","CD4 memory"
"7379","CD4 naive I"
"7380","Non classical monocytes"
"7381","CD4 naive I"
"7382","CD4 memory"
"7383","CD8 effector"
"7384","CD56dim CD16bright NK"
"7385","CD4 naive I"
"7386","CD56dim CD16bright NK"
"7387","CD4 memory"
"7388","CD4 naive I"
"7389","CD4 naive II"
"7390","CD4 naive II"
"7391","CD8 naive"
"7392","CD8 effector"
"7393","CD4 naive I"
"7394","CD4 naive II"
"7395","CD8 naive"
"7396","Non classical monocytes"
"7397","CD56dim CD16bright NK"
"7398","CD4 naive I"
"7399","CD8 naive"
"7400","CD8 effector"
"7401","Classical monocytes"
"7402","CD56dim CD16bright NK"
"7403","CD4 naive I"
"7404","CD8 naive"
"7405","CD56dim CD16bright NK"
"7406","Neutrophils"
"7407","Non classical monocytes"
"7408","CD4 naive II"
"7409","MAIT-NKT cells"
"7410","CD4 naive II"
"7411","CD4 naive I"
"7412","Regulatory T cells"
"7413","Classical monocytes"
"7414","CD8 naive"
"7415","CD4 naive I"
"7416","CD4 naive I"
"7417","CD4 naive I"
"7418","CD4 naive I"
"7419","CD8 effector"
"7420","CD4 memory"
"7421","CD56dim CD16bright NK"
"7422","CD8 memory"
"7423","Regulatory T cells"
"7424","CD4 naive I"
"7425","CD8 effector"
"7426","CD8 memory"
"7427","CD8 effector"
"7428","CD8 effector"
"7429","CD4 memory"
"7430","CD8 effector"
"7431","CD8 naive"
"7432","Classical monocytes"
"7433","CD8 naive"
"7434","CD8 effector"
"7435","CD4 memory"
"7436","CD8 naive"
"7437","CD4 naive II"
"7438","CD8 effector"
"7439","Naive B"
"7440","CD4 naive I"
"7441","CD8 effector"
"7442","CD8 effector"
"7443","Regulatory T cells"
"7444","CD8 effector"
"7445","CD56dim CD16bright NK"
"7446","CD4 memory"
"7447","gdT cells"
"7448","CD8 memory"
"7449","Naive B"
"7450","CD8 effector"
"7451","CD4 memory"
"7452","CD8 memory"
"7453","CD4 naive I"
"7454","Regulatory T cells"
"7455","CD4 naive I"
"7456","CD8 naive"
"7457","CD8 effector"
"7458","CD8 memory"
"7459","Memory B"
"7460","CD8 effector"
"7461","CD8 naive"
"7462","gdT cells"
"7463","Classical monocytes"
"7464","Classical monocytes"
"7465","CD8 naive"
"7466","CD4 memory"
"7467","Classical monocytes"
"7468","CD4 naive II"
"7469","CD8 naive"
"7470","gdT cells"
"7471","CD4 naive II"
"7472","CD4 naive II"
"7473","CD4 memory"
"7474","Naive B"
"7475","Platelet-bound monocytes"
"7476","CD8 effector"
"7477","CD4 naive I"
"7478","CD8 memory"
"7479","CD8 effector"
"7480","Neutrophils"
"7481","MAIT-NKT cells"
"7482","CD4 naive II"
"7483","CD4 naive I"
"7484","CD56dim CD16bright NK"
"7485","CD4 naive II"
"7486","CD4 naive II"
"7487","CD56dim CD16bright NK"
"7488","CD56dim CD16bright NK"
"7489","Classical monocytes"
"7490","CD8 naive"
"7491","CD8 effector"
"7492","gdT cells"
"7493","CD4 memory"
"7494","conventional DC"
"7495","CD8 naive"
"7496","CD4 naive II"
"7497","MAIT-NKT cells"
"7498","CD8 effector"
"7499","Non classical monocytes"
"7500","T-NK-B cell doublets"
"7501","Naive B"
"7502","CD4 memory"
"7503","CD8 effector"
"7504","CD8 naive"
"7505","CD4 naive II"
"7506","Platelet-bound monocytes"
"7507","CD4 naive I"
"7508","CD8 effector"
"7509","CD8 naive"
"7510","CD8 naive"
"7511","CD56dim CD16bright NK"
"7512","CD8 effector"
"7513","CD4 memory"
"7514","CD8 effector"
"7515","CD56dim CD16bright NK"
"7516","CD8 effector"
"7517","CD56dim CD16bright NK"
"7518","CD8 naive"
"7519","CD8 naive"
"7520","Memory B"
"7521","CD4 memory"
"7522","CD4 naive II"
"7523","CD8 effector"
"7524","CD8 naive"
"7525","CD4 naive I"
"7526","gdT cells"
"7527","CD4 memory"
"7528","CD4 naive I"
"7529","CD56bright CD16dim NK"
"7530","CD8 effector"
"7531","CD4 memory"
"7532","CD4 memory"
"7533","CD4 naive I"
"7534","Platelet-bound monocytes"
"7535","Platelet-bound monocytes"
"7536","CD8 memory"
"7537","CD4 memory"
"7538","Classical monocytes"
"7539","Neutrophils"
"7540","CD4 naive I"
"7541","CD56dim CD16bright NK"
"7542","CD56dim CD16bright NK"
"7543","CD4 memory"
"7544","CD56dim CD16bright NK"
"7545","CD56dim CD16bright NK"
"7546","CD4 and CD8 activated memory"
"7547","CD8 naive"
"7548","CD4 naive II"
"7549","CD56dim CD16bright NK"
"7550","CD8 memory"
"7551","CD4 memory"
"7552","gdT cells"
"7553","CD56dim CD16bright NK"
"7554","CD4 memory"
"7555","CD4 memory"
"7556","CD4 memory"
"7557","CD8 memory"
"7558","Classical monocytes"
"7559","Regulatory T cells"
"7560","CD8 naive"
"7561","Regulatory T cells"
"7562","Regulatory T cells"
"7563","CD4 memory"
"7564","CD8 memory"
"7565","CD4 memory"
"7566","CD8 naive"
"7567","CD8 effector"
"7568","gdT cells"
"7569","CD4 naive II"
"7570","Classical monocytes"
"7571","Classical monocytes"
"7572","Memory B"
"7573","Naive B"
"7574","CD4 naive II"
"7575","CD4 naive I"
"7576","T-NK-B cell doublets"
"7577","CD4 naive II"
"7578","NK-T doublets"
"7579","CD4 memory"
"7580","Non classical monocytes"
"7581","Platelet-bound monocytes"
"7582","CD4 naive I"
"7583","CD56dim CD16bright NK"
"7584","CD4 naive I"
"7585","CD56dim CD16bright NK"
"7586","CD4 naive II"
"7587","CD56dim CD16bright NK"
"7588","Regulatory T cells"
"7589","Classical monocytes"
"7590","Non classical monocytes"
"7591","CD4 naive I"
"7592","CD4 naive I"
"7593","CD8 memory"
"7594","CD8 effector"
"7595","Memory B"
"7596","CD4 naive I"
"7597","CD8 naive"
"7598","CD4 naive I"
"7599","Classical monocytes"
"7600","Platelets"
"7601","Naive B"
"7602","CD8 naive"
"7603","MAIT-NKT cells"
"7604","gdT cells"
"7605","CD56dim CD16bright NK"
"7606","CD4 naive I"
"7607","CD4 naive II"
"7608","CD8 naive"
"7609","CD8 naive"
"7610","Classical monocytes"
"7611","CD56dim CD16bright NK"
"7612","plasmacytoid DC"
"7613","CD8 naive"
"7614","CD8 effector"
"7615","Naive B"
"7616","gdT cells"
"7617","CD4 naive I"
"7618","CD4 memory"
"7619","CD8 naive"
"7620","Classical monocytes"
"7621","CD8 effector"
