"","x"
"7686","Classical monocytes"
"7687","CD4 memory"
"7688","Non classical monocytes"
"7689","MAIT-NKT cells"
"7690","Memory B"
"7691","Non classical monocytes"
"7692","CD56dim CD16bright NK"
"7693","Memory B"
"7694","CD4 naive I"
"7695","Classical monocytes"
"7696","Neutrophils"
"7697","gdT cells"
"7698","CD4 memory"
"7699","CD56dim CD16bright NK"
"7700","Classical monocytes"
"7701","CD56dim CD16bright NK"
"7702","CD4 memory"
"7703","CD4 naive I"
"7704","CD8 naive"
"7705","CD8 effector"
"7706","gdT cells"
"7707","CD4 naive I"
"7708","CD4 naive I"
"7709","CD56dim CD16bright NK"
"7710","CD8 effector"
"7711","Classical monocytes"
"7712","CD56bright CD16dim NK"
"7713","CD56dim CD16bright NK"
"7714","CD4 naive I"
"7715","Neutrophils"
"7716","CD56dim CD16bright NK"
"7717","CD56dim CD16bright NK"
"7718","CD56dim CD16bright NK"
"7719","CD56dim CD16bright NK"
"7720","CD8 effector"
"7721","NK-T doublets"
"7722","Classical monocytes"
"7723","plasmacytoid DC"
"7724","MAIT-NKT cells"
"7725","CD4 naive II"
"7726","CD56dim CD16bright NK"
"7727","CD8 naive"
"7728","CD4 memory"
"7729","CD8 effector"
"7730","CD4 and CD8 activated memory"
"7731","CD4 naive II"
"7732","Classical monocytes"
"7733","Classical monocytes"
"7734","gdT cells"
"7735","CD4 naive I"
"7736","CD56dim CD16bright NK"
"7737","NK-T doublets"
"7738","CD56dim CD16bright NK"
"7739","Neutrophils"
"7740","CD56dim CD16bright NK"
"7741","CD4 memory"
"7742","Memory B"
"7743","Platelet-T cell doublets"
"7744","CD8 memory"
"7745","CD8 effector"
"7746","T-NK-B cell doublets"
"7747","NK-T doublets"
"7748","CD8 naive"
"7749","CD56dim CD16bright NK"
"7750","Regulatory T cells"
"7751","Naive B"
"7752","Naive B"
"7753","CD4 naive II"
"7754","CD56dim CD16bright NK"
"7755","CD8 naive"
"7756","Non classical monocytes"
"7757","Non classical monocytes"
"7758","gdT cells"
"7759","CD4 naive II"
"7760","CD8 effector"
"7761","CD4 naive II"
"7762","CD56dim CD16bright NK"
"7763","NK-T doublets"
"7764","CD4 naive I"
"7765","CD56dim CD16bright NK"
"7766","CD4 naive I"
"7767","CD8 memory"
"7768","Non classical monocytes"
"7769","gdT cells"
"7770","CD8 effector"
"7771","CD56dim CD16bright NK"
"7772","CD4 memory"
"7773","CD56dim CD16bright NK"
"7774","Naive B"
"7775","CD4 naive II"
"7776","NK-T doublets"
"7777","CD4 naive I"
"7778","CD4 naive I"
"7779","Non classical monocytes"
"7780","CD4 memory"
"7781","CD56dim CD16bright NK"
"7782","T-NK-B cell doublets"
"7783","CD8 effector"
"7784","CD4 memory"
"7785","CD4 memory"
"7786","CD4 memory"
"7787","CD56dim CD16bright NK"
"7788","gdT cells"
"7789","CD56dim CD16bright NK"
"7790","CD4 naive II"
"7791","Non classical monocytes"
"7792","NK-T doublets"
"7793","Neutrophils"
"7794","CD4 naive I"
"7795","Platelets"
"7796","Regulatory T cells"
"7797","CD8 naive"
"7798","T-NK-B cell doublets"
"7799","CD4 naive II"
"7800","plasmacytoid DC"
"7801","CD4 naive I"
"7802","CD8 effector"
"7803","CD4 memory"
"7804","CD8 effector"
"7805","Naive B"
"7806","Classical monocytes"
"7807","CD8 effector"
"7808","MAIT-NKT cells"
"7809","CD4 naive I"
"7810","conventional DC"
"7811","Classical monocytes"
"7812","CD4 naive II"
"7813","CD8 memory"
"7814","T-NK-B cell doublets"
"7815","Regulatory T cells"
"7816","CD56bright CD16dim NK"
"7817","CD56dim CD16bright NK"
"7818","CD4 memory"
"7819","CD4 memory"
"7820","CD56dim CD16bright NK"
"7821","MAIT-NKT cells"
"7822","CD56dim CD16bright NK"
"7823","CD4 naive I"
"7824","CD56dim CD16bright NK"
"7825","CD4 memory"
"7826","NK-T doublets"
"7827","CD8 effector"
"7828","Naive B"
"7829","CD56dim CD16bright NK"
"7830","CD8 effector"
"7831","CD4 naive I"
"7832","MAIT-NKT cells"
"7833","CD4 naive I"
"7834","Classical monocytes"
"7835","NK-monocyte doublets"
"7836","Non classical monocytes"
"7837","CD4 naive I"
"7838","Classical monocytes"
"7839","CD8 naive"
"7840","Classical monocytes"
"7841","Neutrophils"
"7842","CD4 naive I"
"7843","CD4 naive II"
"7844","gdT cells"
"7845","Erythroid "
"7846","Classical monocytes"
"7847","CD56dim CD16bright NK"
"7848","CD8 effector"
"7849","CD8 memory"
"7850","Memory B"
"7851","Classical monocytes"
"7852","NK-monocyte doublets"
"7853","CD8 effector"
"7854","CD4 naive I"
"7855","gdT cells"
"7856","Classical monocytes"
"7857","CD4 memory"
"7858","Non classical monocytes"
"7859","CD56dim CD16bright NK"
"7860","CD8 naive"
"7861","gdT cells"
"7862","Regulatory T cells"
"7863","CD8 naive"
"7864","CD8 naive"
"7865","CD56dim CD16bright NK"
"7866","CD8 memory"
"7867","CD56dim CD16bright NK"
"7868","CD4 memory"
"7869","Naive B"
"7870","CD8 effector"
"7871","CD4 naive I"
"7872","Naive B"
"7873","CD56dim CD16bright NK"
"7874","CD56dim CD16bright NK"
"7875","CD56dim CD16bright NK"
"7876","Naive B"
"7877","Regulatory T cells"
"7878","CD8 effector"
"7879","CD4 naive II"
"7880","CD56dim CD16bright NK"
"7881","CD56dim CD16bright NK"
"7882","CD56dim CD16bright NK"
"7883","Naive B"
"7884","conventional DC"
"7885","Non classical monocytes"
"7886","CD4 memory"
"7887","CD8 effector"
"7888","CD56dim CD16bright NK"
"7889","CD4 naive II"
"7890","CD4 memory"
"7891","gdT cells"
"7892","CD4 naive II"
"7893","gdT cells"
"7894","CD4 memory"
"7895","Classical monocytes"
"7896","CD56dim CD16bright NK"
"7897","CD56dim CD16bright NK"
"7898","CD56dim CD16bright NK"
"7899","CD4 memory"
"7900","CD4 naive II"
"7901","CD56dim CD16bright NK"
"7902","conventional DC"
"7903","MAIT-NKT cells"
"7904","CD4 memory"
"7905","CD56dim CD16bright NK"
"7906","Platelets"
"7907","CD8 effector"
"7908","Classical monocytes"
"7909","Platelets"
"7910","CD56dim CD16bright NK"
"7911","CD56dim CD16bright NK"
"7912","CD8 effector"
"7913","CD4 naive I"
"7914","gdT cells"
"7915","CD8 effector"
"7916","CD56dim CD16bright NK"
"7917","CD8 effector"
"7918","conventional DC"
"7919","MAIT-NKT cells"
"7920","CD4 memory"
"7921","Classical monocytes"
"7922","Memory B"
"7923","CD4 naive II"
"7924","CD4 naive I"
"7925","CD56dim CD16bright NK"
"7926","Classical monocytes"
"7927","Non classical monocytes"
"7928","Neutrophils"
"7929","CD56dim CD16bright NK"
"7930","CD4 naive I"
"7931","CD4 naive II"
"7932","CD56dim CD16bright NK"
"7933","Plasma cells"
"7934","Classical monocytes"
"7935","MAIT-NKT cells"
"7936","CD4 memory"
"7937","gdT cells"
"7938","Classical monocytes"
"7939","CD56bright CD16dim NK"
"7940","Platelet-bound monocytes"
"7941","CD56dim CD16bright NK"
"7942","Classical monocytes"
"7943","CD4 memory"
"7944","Classical monocytes"
"7945","Classical monocytes"
"7946","CD4 naive I"
"7947","CD4 naive I"
"7948","CD56dim CD16bright NK"
"7949","CD8 naive"
"7950","CD4 naive I"
"7951","Classical monocytes"
"7952","CD8 naive"
"7953","CD8 memory"
"7954","Classical monocytes"
"7955","T-NK-B cell doublets"
"7956","Regulatory T cells"
"7957","CD8 naive"
"7958","CD4 memory"
"7959","NK-monocyte doublets"
"7960","CD4 memory"
"7961","CD4 and CD8 activated memory"
"7962","CD4 memory"
"7963","CD8 memory"
"7964","Non classical monocytes"
"7965","CD56dim CD16bright NK"
"7966","CD56dim CD16bright NK"
"7967","Memory B"
"7968","Classical monocytes"
"7969","Neutrophils"
"7970","CD8 naive"
"7971","CD56bright CD16dim NK"
"7972","Memory B"
"7973","gdT cells"
"7974","Naive B"
"7975","CD8 naive"
"7976","Proliferating T and NK cell"
"7977","NK-monocyte doublets"
"7978","CD56dim CD16bright NK"
"7979","Classical monocytes"
"7980","MAIT-NKT cells"
"7981","CD56dim CD16bright NK"
"7982","CD4 memory"
"7983","CD8 memory"
"7984","CD4 memory"
"7985","CD56dim CD16bright NK"
"7986","Classical monocytes"
"7987","CD56dim CD16bright NK"
"7988","gdT cells"
"7989","Classical monocytes"
"7990","CD56dim CD16bright NK"
"7991","CD4 memory"
"7992","CD56dim CD16bright NK"
"7993","CD56dim CD16bright NK"
"7994","CD56dim CD16bright NK"
"7995","CD8 effector"
"7996","Regulatory T cells"
"7997","CD56dim CD16bright NK"
"7998","Neutrophils"
"7999","Classical monocytes"
"8000","Non classical monocytes"
"8001","CD8 effector"
"8002","CD56dim CD16bright NK"
"8003","Platelets"
"8004","Non classical monocytes"
"8005","Non classical monocytes"
"8006","CD4 naive I"
"8007","MAIT-NKT cells"
"8008","MAIT-NKT cells"
"8009","CD8 naive"
"8010","CD56dim CD16bright NK"
"8011","CD56dim CD16bright NK"
"8012","Regulatory T cells"
"8013","CD4 naive I"
"8014","CD4 memory"
"8015","CD4 naive II"
"8016","CD8 memory"
"8017","CD8 memory"
"8018","CD4 naive I"
"8019","CD56dim CD16bright NK"
"8020","CD56dim CD16bright NK"
"8021","Neutrophils"
"8022","CD8 memory"
"8023","MAIT-NKT cells"
"8024","gdT cells"
"8025","CD56dim CD16bright NK"
"8026","CD4 memory"
"8027","T-NK-B cell doublets"
"8028","Regulatory T cells"
"8029","MAIT-NKT cells"
"8030","CD56dim CD16bright NK"
"8031","Classical monocytes"
"8032","CD4 memory"
"8033","Erythroid "
"8034","CD4 memory"
"8035","Classical monocytes"
"8036","Platelet-bound monocytes"
"8037","CD8 memory"
"8038","CD4 naive I"
"8039","CD4 memory"
"8040","CD4 memory"
"8041","CD56dim CD16bright NK"
"8042","Neutrophils"
"8043","Regulatory T cells"
"8044","Classical monocytes"
"8045","CD4 naive II"
"8046","CD4 memory"
"8047","Neutrophils"
"8048","T-NK-B cell doublets"
"8049","Non classical monocytes"
"8050","CD56dim CD16bright NK"
"8051","CD56dim CD16bright NK"
"8052","gdT cells"
"8053","CD4 memory"
"8054","CD8 effector"
"8055","CD8 naive"
"8056","Platelet-bound monocytes"
"8057","Classical monocytes"
"8058","NK-T doublets"
"8059","T-NK-B cell doublets"
"8060","CD56dim CD16bright NK"
"8061","CD4 memory"
"8062","Naive B"
"8063","gdT cells"
"8064","CD56dim CD16bright NK"
"8065","Naive B"
"8066","CD4 naive II"
"8067","CD8 naive"
"8068","CD8 effector"
"8069","Naive B"
"8070","NK-T doublets"
"8071","Classical monocytes"
"8072","Classical monocytes"
"8073","CD56dim CD16bright NK"
"8074","CD56dim CD16bright NK"
"8075","Classical monocytes"
"8076","CD56dim CD16bright NK"
"8077","CD56dim CD16bright NK"
"8078","MAIT-NKT cells"
"8079","NK-T doublets"
"8080","CD4 memory"
"8081","Non classical monocytes"
"8082","Classical monocytes"
"8083","Classical monocytes"
"8084","Naive B"
"8085","MAIT-NKT cells"
"8086","CD4 memory"
"8087","T-NK-B cell doublets"
"8088","Memory B"
"8089","NK-T doublets"
"8090","CD56dim CD16bright NK"
"8091","CD4 naive I"
"8092","CD56dim CD16bright NK"
"8093","Neutrophils"
"8094","conventional DC"
"8095","Platelet-T cell doublets"
"8096","CD8 memory"
"8097","CD8 effector"
"8098","CD8 effector"
"8099","Non classical monocytes"
"8100","CD56dim CD16bright NK"
"8101","Neutrophils"
"8102","gdT cells"
"8103","CD56dim CD16bright NK"
"8104","Non classical monocytes"
"8105","CD8 naive"
"8106","NK-monocyte doublets"
"8107","CD8 naive"
"8108","CD56dim CD16bright NK"
"8109","Proliferating T and NK cell"
"8110","CD56dim CD16bright NK"
"8111","Platelets"
"8112","Memory B"
"8113","CD4 naive I"
"8114","Classical monocytes"
"8115","CD4 naive II"
"8116","CD4 and CD8 activated memory"
"8117","CD4 memory"
"8118","CD4 naive I"
"8119","Classical monocytes"
"8120","CD4 naive II"
"8121","CD8 memory"
"8122","Naive B"
"8123","Classical monocytes"
"8124","MAIT-NKT cells"
"8125","CD56dim CD16bright NK"
"8126","CD4 naive II"
"8127","CD56dim CD16bright NK"
"8128","CD4 naive II"
"8129","CD8 memory"
"8130","Memory B"
"8131","Neutrophils"
"8132","conventional DC"
"8133","CD4 memory"
"8134","CD4 naive I"
"8135","CD56dim CD16bright NK"
"8136","CD4 naive II"
"8137","CD8 effector"
"8138","CD4 memory"
"8139","CD8 memory"
"8140","Memory B"
"8141","Classical monocytes"
"8142","Naive B"
"8143","CD56dim CD16bright NK"
"8144","Neutrophils"
"8145","CD4 memory"
"8146","Neutrophils"
"8147","CD4 naive I"
"8148","Classical monocytes"
"8149","Classical monocytes"
"8150","CD4 naive I"
"8151","Classical monocytes"
"8152","Memory B"
"8153","CD56dim CD16bright NK"
"8154","CD4 memory"
"8155","CD56dim CD16bright NK"
"8156","Classical monocytes"
"8157","MAIT-NKT cells"
"8158","Neutrophils"
"8159","Non classical monocytes"
"8160","Classical monocytes"
"8161","CD8 naive"
"8162","CD4 memory"
"8163","Classical monocytes"
"8164","CD56dim CD16bright NK"
"8165","CD8 effector"
"8166","CD56dim CD16bright NK"
"8167","CD4 naive II"
"8168","NK-T doublets"
"8169","NK-monocyte doublets"
"8170","CD4 memory"
"8171","Non classical monocytes"
"8172","CD4 naive I"
"8173","MAIT-NKT cells"
"8174","CD4 naive II"
"8175","CD4 naive II"
"8176","CD56dim CD16bright NK"
"8177","CD4 naive I"
"8178","CD8 effector"
"8179","CD56dim CD16bright NK"
"8180","Classical monocytes"
"8181","CD56dim CD16bright NK"
"8182","Non classical monocytes"
"8183","T-NK-B cell doublets"
"8184","CD8 effector"
"8185","CD8 effector"
"8186","Naive B"
"8187","Neutrophils"
"8188","Classical monocytes"
"8189","CD56bright CD16dim NK"
"8190","CD4 naive I"
"8191","CD8 naive"
"8192","NK-monocyte doublets"
"8193","Naive B"
"8194","CD8 memory"
"8195","Neutrophils"
"8196","CD56dim CD16bright NK"
"8197","gdT cells"
"8198","Classical monocytes"
"8199","gdT cells"
"8200","Classical monocytes"
"8201","MAIT-NKT cells"
"8202","Memory B"
"8203","gdT cells"
"8204","Memory B"
"8205","CD4 and CD8 activated memory"
"8206","CD8 memory"
"8207","Naive B"
"8208","Naive B"
"8209","CD8 memory"
"8210","CD4 naive I"
"8211","Classical monocytes"
"8212","CD56dim CD16bright NK"
"8213","CD4 naive I"
"8214","CD8 effector"
"8215","plasmacytoid DC"
"8216","Non classical monocytes"
"8217","NK-T doublets"
"8218","CD4 naive I"
"8219","Classical monocytes"
"8220","CD4 naive I"
"8221","NK-T doublets"
"8222","Non classical monocytes"
"8223","Classical monocytes"
"8224","Non classical monocytes"
"8225","CD8 memory"
"8226","T-NK-B cell doublets"
"8227","gdT cells"
"8228","CD4 and CD8 activated memory"
"8229","CD8 memory"
"8230","CD56dim CD16bright NK"
"8231","CD8 memory"
"8232","Classical monocytes"
"8233","Classical monocytes"
"8234","Naive B"
"8235","CD4 naive I"
"8236","MAIT-NKT cells"
"8237","CD4 memory"
"8238","gdT cells"
"8239","Classical monocytes"
"8240","CD4 naive I"
"8241","CD56dim CD16bright NK"
"8242","CD56dim CD16bright NK"
"8243","CD56dim CD16bright NK"
"8244","Classical monocytes"
"8245","CD4 memory"
"8246","gdT cells"
"8247","CD56bright CD16dim NK"
"8248","CD56dim CD16bright NK"
"8249","CD8 effector"
"8250","CD4 memory"
"8251","CD8 effector"
"8252","CD4 memory"
"8253","Naive B"
"8254","CD4 and CD8 activated memory"
"8255","T-NK-B cell doublets"
"8256","CD56dim CD16bright NK"
"8257","CD8 memory"
"8258","MAIT-NKT cells"
"8259","MAIT-NKT cells"
"8260","CD4 memory"
"8261","Naive B"
"8262","CD56dim CD16bright NK"
"8263","NK-T doublets"
"8264","gdT cells"
"8265","T-NK-B cell doublets"
"8266","CD8 memory"
"8267","CD4 naive I"
"8268","CD8 effector"
"8269","CD56dim CD16bright NK"
"8270","CD4 naive II"
"8271","Proliferating T and NK cell"
"8272","CD56bright CD16dim NK"
"8273","CD56dim CD16bright NK"
"8274","CD56dim CD16bright NK"
"8275","Non classical monocytes"
"8276","CD4 naive II"
"8277","CD56dim CD16bright NK"
"8278","CD56dim CD16bright NK"
"8279","CD8 memory"
"8280","Regulatory T cells"
"8281","CD8 effector"
"8282","CD56dim CD16bright NK"
"8283","MAIT-NKT cells"
"8284","MAIT-NKT cells"
"8285","CD8 effector"
"8286","gdT cells"
"8287","CD56dim CD16bright NK"
"8288","Classical monocytes"
"8289","CD56dim CD16bright NK"
"8290","CD4 naive I"
"8291","CD8 memory"
"8292","gdT cells"
"8293","Classical monocytes"
"8294","CD8 memory"
"8295","CD56bright CD16dim NK"
"8296","MAIT-NKT cells"
"8297","Non classical monocytes"
"8298","CD56dim CD16bright NK"
"8299","CD56dim CD16bright NK"
"8300","Regulatory T cells"
"8301","Classical monocytes"
"8302","plasmacytoid DC"
"8303","NK-monocyte doublets"
"8304","CD8 effector"
"8305","CD56dim CD16bright NK"
"8306","Classical monocytes"
"8307","Non classical monocytes"
"8308","conventional DC"
"8309","Classical monocytes"
"8310","CD4 memory"
"8311","CD56dim CD16bright NK"
"8312","Classical monocytes"
"8313","CD56dim CD16bright NK"
"8314","Regulatory T cells"
"8315","Non classical monocytes"
"8316","CD56dim CD16bright NK"
"8317","Classical monocytes"
"8318","CD8 memory"
"8319","CD4 memory"
"8320","Neutrophils"
"8321","CD8 memory"
"8322","Naive B"
"8323","T-NK-B cell doublets"
"8324","CD56dim CD16bright NK"
"8325","CD4 and CD8 activated memory"
"8326","CD56dim CD16bright NK"
"8327","Plasma cells"
"8328","CD4 naive I"
"8329","CD56dim CD16bright NK"
"8330","CD8 effector"
"8331","conventional DC"
"8332","T-NK-B cell doublets"
"8333","CD8 effector"
"8334","CD4 memory"
"8335","CD8 memory"
"8336","NK-monocyte doublets"
"8337","CD4 and CD8 activated memory"
"8338","Neutrophils"
"8339","CD8 memory"
"8340","CD56bright CD16dim NK"
"8341","CD4 memory"
"8342","gdT cells"
"8343","gdT cells"
"8344","CD4 naive I"
"8345","Proliferating T and NK cell"
"8346","Neutrophils"
"8347","Naive B"
"8348","CD4 memory"
"8349","Neutrophils"
"8350","Regulatory T cells"
"8351","Naive B"
"8352","CD8 naive"
"8353","MAIT-NKT cells"
"8354","Platelet-T cell doublets"
"8355","CD56dim CD16bright NK"
"8356","CD4 memory"
"8357","CD8 memory"
"8358","Regulatory T cells"
"8359","Classical monocytes"
"8360","CD8 effector"
"8361","Non classical monocytes"
"8362","Neutrophils"
"8363","CD4 memory"
"8364","CD4 memory"
"8365","CD8 naive"
"8366","Classical monocytes"
"8367","Platelets"
"8368","Classical monocytes"
"8369","Non classical monocytes"
"8370","Non classical monocytes"
"8371","CD56dim CD16bright NK"
"8372","CD4 memory"
"8373","T-NK-B cell doublets"
"8374","CD56dim CD16bright NK"
"8375","Naive B"
"8376","MAIT-NKT cells"
"8377","gdT cells"
"8378","Naive B"
"8379","CD4 and CD8 activated memory"
"8380","conventional DC"
"8381","T-NK-B cell doublets"
"8382","Classical monocytes"
"8383","CD56dim CD16bright NK"
"8384","MAIT-NKT cells"
"8385","T-NK-B cell doublets"
"8386","Platelets"
"8387","CD4 memory"
"8388","Classical monocytes"
"8389","CD56dim CD16bright NK"
"8390","CD8 effector"
"8391","Classical monocytes"
"8392","CD4 memory"
"8393","Classical monocytes"
"8394","Naive B"
"8395","CD56dim CD16bright NK"
"8396","Plasma cells"
"8397","Platelet-bound monocytes"
"8398","CD4 memory"
"8399","Naive B"
"8400","NK-monocyte doublets"
"8401","CD56dim CD16bright NK"
"8402","CD56dim CD16bright NK"
"8403","CD56dim CD16bright NK"
"8404","CD56dim CD16bright NK"
"8405","CD56dim CD16bright NK"
"8406","CD56dim CD16bright NK"
"8407","Non classical monocytes"
"8408","NK-monocyte doublets"
"8409","CD56dim CD16bright NK"
"8410","Neutrophils"
"8411","CD8 memory"
"8412","plasmacytoid DC"
"8413","Non classical monocytes"
"8414","Naive B"
"8415","CD4 memory"
"8416","CD4 naive I"
"8417","Platelet-bound monocytes"
"8418","CD8 naive"
"8419","CD4 naive I"
"8420","Classical monocytes"
"8421","gdT cells"
"8422","Non classical monocytes"
"8423","Non classical monocytes"
"8424","Plasma cells"
"8425","CD56dim CD16bright NK"
"8426","NK-T doublets"
"8427","Naive B"
"8428","CD4 naive II"
"8429","CD56dim CD16bright NK"
"8430","T-NK-B cell doublets"
"8431","CD4 naive I"
"8432","Regulatory T cells"
"8433","CD4 memory"
"8434","gdT cells"
"8435","CD8 naive"
"8436","CD4 memory"
"8437","Classical monocytes"
"8438","Classical monocytes"
"8439","Classical monocytes"
"8440","CD56dim CD16bright NK"
"8441","CD56dim CD16bright NK"
"8442","gdT cells"
"8443","Naive B"
"8444","CD8 effector"
"8445","Regulatory T cells"
"8446","CD56dim CD16bright NK"
"8447","CD56dim CD16bright NK"
"8448","Non classical monocytes"
"8449","CD8 effector"
"8450","Memory B"
"8451","CD56dim CD16bright NK"
"8452","CD4 naive I"
"8453","Non classical monocytes"
"8454","Non classical monocytes"
"8455","Naive B"
"8456","CD8 effector"
"8457","CD56dim CD16bright NK"
"8458","CD4 naive I"
"8459","CD4 naive I"
"8460","Neutrophils"
"8461","CD4 naive II"
"8462","CD8 effector"
"8463","Neutrophils"
"8464","CD4 naive I"
"8465","Memory B"
"8466","CD56dim CD16bright NK"
"8467","Classical monocytes"
"8468","conventional DC"
"8469","gdT cells"
"8470","CD8 naive"
"8471","Neutrophils"
"8472","CD56dim CD16bright NK"
"8473","Naive B"
"8474","CD56dim CD16bright NK"
"8475","Naive B"
"8476","gdT cells"
"8477","Naive B"
"8478","T-NK-B cell doublets"
"8479","CD56dim CD16bright NK"
"8480","Classical monocytes"
"8481","T-NK-B cell doublets"
"8482","gdT cells"
"8483","gdT cells"
"8484","CD4 naive II"
"8485","Non classical monocytes"
"8486","CD56dim CD16bright NK"
"8487","CD56bright CD16dim NK"
"8488","Classical monocytes"
"8489","gdT cells"
"8490","CD4 naive I"
"8491","CD4 naive I"
"8492","CD8 naive"
"8493","CD56dim CD16bright NK"
"8494","CD8 effector"
"8495","Classical monocytes"
"8496","CD8 naive"
"8497","CD8 effector"
"8498","CD4 memory"
"8499","Platelet-bound monocytes"
"8500","CD8 naive"
"8501","CD4 memory"
"8502","CD4 naive II"
"8503","CD8 memory"
"8504","CD4 memory"
"8505","Classical monocytes"
"8506","MAIT-NKT cells"
"8507","Classical monocytes"
"8508","CD4 naive I"
"8509","Platelet-bound monocytes"
"8510","Platelet-bound monocytes"
"8511","Classical monocytes"
"8512","Erythroid "
"8513","Platelet-bound monocytes"
"8514","CD4 naive I"
"8515","Classical monocytes"
"8516","Neutrophils"
"8517","CD4 memory"
"8518","CD4 memory"
"8519","Naive B"
"8520","CD56dim CD16bright NK"
"8521","Naive B"
"8522","Classical monocytes"
"8523","CD56dim CD16bright NK"
"8524","CD4 naive II"
"8525","CD56dim CD16bright NK"
"8526","CD4 memory"
"8527","CD56dim CD16bright NK"
"8528","CD4 memory"
"8529","Naive B"
"8530","CD4 naive II"
"8531","MAIT-NKT cells"
"8532","CD8 memory"
"8533","CD8 naive"
"8534","MAIT-NKT cells"
"8535","Naive B"
"8536","Platelet-T cell doublets"
"8537","CD56dim CD16bright NK"
"8538","CD4 memory"
"8539","Regulatory T cells"
"8540","CD4 memory"
"8541","gdT cells"
"8542","CD56dim CD16bright NK"
"8543","CD4 naive I"
"8544","CD4 memory"
"8545","CD8 effector"
"8546","T-NK-B cell doublets"
"8547","Classical monocytes"
"8548","CD56dim CD16bright NK"
"8549","MAIT-NKT cells"
"8550","CD56dim CD16bright NK"
"8551","CD56dim CD16bright NK"
"8552","CD4 naive I"
"8553","CD4 memory"
"8554","T-NK-B cell doublets"
"8555","CD8 memory"
"8556","CD4 naive I"
"8557","Classical monocytes"
"8558","CD56bright CD16dim NK"
"8559","Naive B"
"8560","T-NK-B cell doublets"
"8561","CD4 memory"
"8562","Naive B"
"8563","Classical monocytes"
"8564","MAIT-NKT cells"
"8565","CD56dim CD16bright NK"
"8566","Classical monocytes"
"8567","CD4 naive II"
"8568","gdT cells"
"8569","gdT cells"
"8570","Regulatory T cells"
"8571","CD56dim CD16bright NK"
"8572","plasmacytoid DC"
"8573","CD4 naive I"
"8574","CD4 memory"
"8575","conventional DC"
"8576","T-NK-B cell doublets"
"8577","CD56dim CD16bright NK"
"8578","CD56dim CD16bright NK"
"8579","MAIT-NKT cells"
"8580","CD56bright CD16dim NK"
"8581","T-NK-B cell doublets"
"8582","CD56dim CD16bright NK"
"8583","CD56dim CD16bright NK"
"8584","CD56dim CD16bright NK"
"8585","CD4 naive II"
"8586","Platelet-bound monocytes"
"8587","Naive B"
"8588","CD4 naive I"
"8589","gdT cells"
"8590","CD4 memory"
"8591","Memory B"
"8592","gdT cells"
"8593","CD4 naive I"
"8594","CD56dim CD16bright NK"
"8595","CD4 memory"
"8596","Naive B"
"8597","CD8 effector"
"8598","Platelets"
"8599","CD8 memory"
"8600","CD8 memory"
"8601","Classical monocytes"
"8602","CD56dim CD16bright NK"
"8603","Non classical monocytes"
"8604","CD56dim CD16bright NK"
"8605","Classical monocytes"
"8606","T-NK-B cell doublets"
"8607","gdT cells"
"8608","Regulatory T cells"
"8609","CD8 memory"
"8610","CD8 memory"
"8611","CD4 memory"
"8612","CD56dim CD16bright NK"
"8613","Naive B"
"8614","Neutrophils"
"8615","Memory B"
"8616","CD56dim CD16bright NK"
"8617","CD4 naive II"
"8618","CD8 naive"
"8619","NK-T doublets"
"8620","CD56dim CD16bright NK"
"8621","Neutrophils"
"8622","Platelet-bound monocytes"
"8623","Regulatory T cells"
"8624","CD8 naive"
"8625","CD56dim CD16bright NK"
"8626","CD56dim CD16bright NK"
"8627","NK-monocyte doublets"
"8628","Classical monocytes"
"8629","CD4 naive II"
"8630","CD8 memory"
"8631","CD4 memory"
"8632","CD56dim CD16bright NK"
"8633","Neutrophils"
"8634","CD4 naive I"
"8635","CD4 naive II"
"8636","Classical monocytes"
"8637","plasmacytoid DC"
"8638","CD4 naive I"
"8639","CD8 effector"
"8640","CD8 effector"
"8641","Neutrophils"
"8642","Classical monocytes"
"8643","CD8 naive"
"8644","CD56dim CD16bright NK"
"8645","CD4 naive I"
"8646","CD56dim CD16bright NK"
"8647","CD56bright CD16dim NK"
"8648","CD56dim CD16bright NK"
"8649","Classical monocytes"
"8650","CD56dim CD16bright NK"
"8651","CD4 memory"
"8652","CD56dim CD16bright NK"
"8653","CD8 naive"
"8654","CD4 memory"
"8655","CD56dim CD16bright NK"
"8656","MAIT-NKT cells"
"8657","CD8 memory"
"8658","Neutrophils"
"8659","CD56dim CD16bright NK"
"8660","CD4 naive I"
"8661","CD56dim CD16bright NK"
"8662","CD8 naive"
"8663","CD8 effector"
"8664","Regulatory T cells"
"8665","Classical monocytes"
"8666","CD4 naive I"
"8667","CD56dim CD16bright NK"
"8668","CD56dim CD16bright NK"
"8669","T-NK-B cell doublets"
"8670","Classical monocytes"
"8671","Erythroid "
"8672","Non classical monocytes"
"8673","CD4 memory"
"8674","CD56dim CD16bright NK"
"8675","CD4 naive I"
"8676","CD4 memory"
"8677","gdT cells"
"8678","Platelet-T cell doublets"
"8679","Naive B"
"8680","Platelet-bound monocytes"
"8681","CD56dim CD16bright NK"
"8682","CD8 memory"
"8683","Neutrophils"
"8684","gdT cells"
"8685","Regulatory T cells"
"8686","CD56dim CD16bright NK"
"8687","CD56dim CD16bright NK"
"8688","gdT cells"
"8689","Classical monocytes"
"8690","CD56dim CD16bright NK"
"8691","CD8 memory"
"8692","CD8 effector"
"8693","CD8 effector"
"8694","CD56dim CD16bright NK"
