"","x"
"7045","CD4 memory"
"7046","CD4 memory"
"7047","CD8 memory"
"7048","Non classical monocytes"
"7049","Regulatory T cells"
"7050","Non classical monocytes"
"7051","gdT cells"
"7052","CD4 naive I"
"7053","CD4 naive II"
"7054","MAIT-NKT cells"
"7055","CD4 naive II"
"7056","CD4 naive I"
"7057","CD56dim CD16bright NK"
"7058","CD8 memory"
"7059","Memory B"
"7060","CD4 memory"
"7061","CD4 memory"
"7062","CD4 memory"
"7063","CD8 memory"
"7064","CD8 effector"
"7065","CD8 effector"
"7066","conventional DC"
"7067","MAIT-NKT cells"
"7068","CD56bright CD16dim NK"
"7069","CD8 memory"
"7070","CD56dim CD16bright NK"
"7071","CD56dim CD16bright NK"
"7072","MAIT-NKT cells"
"7073","CD4 naive II"
"7074","CD4 naive I"
"7075","CD4 naive II"
"7076","CD4 memory"
"7077","MAIT-NKT cells"
"7078","Non classical monocytes"
"7079","MAIT-NKT cells"
"7080","CD8 naive"
"7081","CD56dim CD16bright NK"
"7082","Memory B"
"7083","Naive B"
"7084","CD56dim CD16bright NK"
"7085","CD4 naive I"
"7086","MAIT-NKT cells"
"7087","CD8 effector"
"7088","CD4 naive I"
"7089","Naive B"
"7090","CD4 memory"
"7091","NK-T doublets"
"7092","Platelet-bound monocytes"
"7093","CD4 naive II"
"7094","MAIT-NKT cells"
"7095","CD4 naive I"
"7096","CD56dim CD16bright NK"
"7097","MAIT-NKT cells"
"7098","CD56dim CD16bright NK"
"7099","CD56dim CD16bright NK"
"7100","Non classical monocytes"
"7101","CD4 and CD8 activated memory"
"7102","CD4 naive II"
"7103","CD4 naive I"
"7104","Classical monocytes"
"7105","Neutrophils"
"7106","CD4 memory"
"7107","CD4 naive I"
"7108","Non classical monocytes"
"7109","CD8 effector"
"7110","CD4 naive II"
"7111","T-NK-B cell doublets"
"7112","CD8 memory"
"7113","MAIT-NKT cells"
"7114","CD8 effector"
"7115","CD4 naive I"
"7116","CD4 naive I"
"7117","CD8 naive"
"7118","CD8 effector"
"7119","MAIT-NKT cells"
"7120","CD8 memory"
"7121","CD4 naive II"
"7122","CD8 effector"
"7123","CD8 naive"
"7124","CD4 memory"
"7125","CD56dim CD16bright NK"
"7126","Memory B"
"7127","MAIT-NKT cells"
"7128","CD56dim CD16bright NK"
"7129","CD8 effector"
"7130","CD4 memory"
"7131","CD4 memory"
"7132","CD8 memory"
"7133","Classical monocytes"
"7134","CD56dim CD16bright NK"
"7135","Classical monocytes"
"7136","CD4 naive I"
"7137","MAIT-NKT cells"
"7138","Memory B"
"7139","Classical monocytes"
"7140","CD4 memory"
"7141","MAIT-NKT cells"
"7142","CD4 memory"
"7143","CD56dim CD16bright NK"
"7144","CD56dim CD16bright NK"
"7145","Regulatory T cells"
"7146","CD4 naive I"
"7147","CD8 effector"
"7148","CD8 naive"
"7149","Classical monocytes"
"7150","CD8 memory"
"7151","CD4 naive I"
"7152","Non classical monocytes"
"7153","CD8 effector"
"7154","CD4 naive I"
"7155","CD4 memory"
"7156","CD4 naive II"
"7157","CD4 naive II"
"7158","CD4 naive I"
"7159","CD4 memory"
"7160","CD4 memory"
"7161","CD4 naive II"
"7162","CD56dim CD16bright NK"
"7163","CD4 memory"
"7164","Regulatory T cells"
"7165","CD4 naive I"
"7166","CD4 naive I"
"7167","CD8 effector"
"7168","MAIT-NKT cells"
"7169","CD56dim CD16bright NK"
"7170","CD8 naive"
"7171","CD8 memory"
"7172","CD4 naive I"
"7173","CD8 naive"
"7174","CD56dim CD16bright NK"
"7175","CD56dim CD16bright NK"
"7176","CD4 memory"
"7177","MAIT-NKT cells"
"7178","CD4 and CD8 activated memory"
"7179","Regulatory T cells"
"7180","CD4 naive I"
"7181","CD56dim CD16bright NK"
"7182","Neutrophils"
"7183","CD4 memory"
"7184","Non classical monocytes"
"7185","MAIT-NKT cells"
"7186","CD8 memory"
"7187","Memory B"
"7188","gdT cells"
"7189","Regulatory T cells"
"7190","CD4 naive I"
"7191","CD4 naive I"
"7192","CD4 memory"
"7193","MAIT-NKT cells"
"7194","CD4 naive I"
"7195","CD8 naive"
"7196","CD4 memory"
"7197","CD8 memory"
"7198","MAIT-NKT cells"
"7199","CD4 naive I"
"7200","CD4 memory"
"7201","CD4 naive I"
"7202","CD4 naive II"
"7203","MAIT-NKT cells"
"7204","CD56dim CD16bright NK"
"7205","Classical monocytes"
"7206","CD8 naive"
"7207","CD56dim CD16bright NK"
"7208","MAIT-NKT cells"
"7209","gdT cells"
"7210","CD4 and CD8 activated memory"
"7211","CD4 naive I"
"7212","CD8 effector"
"7213","CD4 memory"
"7214","CD4 memory"
"7215","CD4 naive II"
"7216","CD8 effector"
"7217","Memory B"
"7218","Classical monocytes"
"7219","CD4 naive I"
"7220","CD4 naive II"
"7221","CD8 effector"
"7222","CD8 effector"
"7223","CD4 naive II"
"7224","CD4 memory"
"7225","MAIT-NKT cells"
"7226","plasmacytoid DC"
"7227","CD4 naive II"
"7228","CD4 memory"
"7229","CD4 naive I"
"7230","CD4 naive I"
"7231","CD56dim CD16bright NK"
"7232","CD56bright CD16dim NK"
"7233","Classical monocytes"
"7234","CD8 memory"
"7235","CD4 memory"
"7236","MAIT-NKT cells"
"7237","MAIT-NKT cells"
"7238","Non classical monocytes"
"7239","CD4 memory"
"7240","CD4 memory"
"7241","Naive B"
"7242","CD4 memory"
"7243","Naive B"
"7244","CD8 effector"
"7245","CD8 memory"
"7246","CD4 memory"
"7247","CD8 naive"
"7248","CD8 naive"
"7249","CD4 memory"
"7250","MAIT-NKT cells"
"7251","CD4 memory"
"7252","CD8 memory"
"7253","CD8 naive"
"7254","CD4 memory"
"7255","CD4 memory"
"7256","CD4 naive II"
"7257","CD4 and CD8 activated memory"
"7258","CD4 naive I"
"7259","Regulatory T cells"
"7260","CD8 naive"
"7261","CD4 naive I"
"7262","Regulatory T cells"
"7263","CD8 memory"
"7264","CD56bright CD16dim NK"
"7265","Naive B"
"7266","CD56dim CD16bright NK"
"7267","CD4 naive I"
"7268","CD8 effector"
"7269","CD4 memory"
"7270","CD8 effector"
"7271","CD4 naive II"
"7272","CD4 memory"
"7273","CD8 naive"
"7274","CD8 memory"
"7275","CD56dim CD16bright NK"
"7276","Naive B"
"7277","plasmacytoid DC"
"7278","CD4 naive I"
"7279","CD8 memory"
"7280","CD4 memory"
"7281","MAIT-NKT cells"
"7282","CD4 memory"
"7283","Memory B"
"7284","MAIT-NKT cells"
"7285","MAIT-NKT cells"
"7286","CD56dim CD16bright NK"
"7287","CD8 naive"
"7288","CD4 naive I"
"7289","CD8 memory"
"7290","CD8 effector"
"7291","CD4 naive II"
"7292","CD4 memory"
"7293","MAIT-NKT cells"
"7294","CD4 naive I"
"7295","Classical monocytes"
"7296","Classical monocytes"
"7297","Memory B"
"7298","CD8 memory"
"7299","CD4 naive II"
"7300","CD8 memory"
"7301","CD56bright CD16dim NK"
"7302","Naive B"
"7303","MAIT-NKT cells"
"7304","NK-T doublets"
"7305","Classical monocytes"
"7306","MAIT-NKT cells"
"7307","CD4 memory"
"7308","Naive B"
"7309","CD4 naive I"
"7310","Classical monocytes"
"7311","CD56dim CD16bright NK"
"7312","CD8 memory"
"7313","Naive B"
"7314","CD8 effector"
"7315","MAIT-NKT cells"
"7316","T-NK-B cell doublets"
"7317","CD4 naive I"
"7318","CD56dim CD16bright NK"
"7319","CD4 memory"
"7320","CD4 memory"
"7321","CD4 naive I"
"7322","plasmacytoid DC"
"7323","MAIT-NKT cells"
"7324","CD4 memory"
"7325","CD4 naive I"
"7326","CD4 naive I"
"7327","NK-T doublets"
"7328","CD8 memory"
"7329","CD8 naive"
"7330","CD8 effector"
"7331","MAIT-NKT cells"
"7332","CD4 memory"
"7333","CD4 naive I"
"7334","CD8 memory"
"7335","conventional DC"
"7336","CD4 memory"
"7337","CD4 memory"
"7338","Non classical monocytes"
"7339","CD8 effector"
"7340","CD4 memory"
"7341","CD4 naive I"
"7342","T-NK-B cell doublets"
"7343","MAIT-NKT cells"
"7344","CD8 memory"
"7345","Classical monocytes"
"7346","CD4 naive I"
"7347","MAIT-NKT cells"
"7348","CD4 naive II"
"7349","CD4 memory"
"7350","MAIT-NKT cells"
"7351","Classical monocytes"
"7352","CD4 memory"
"7353","CD4 memory"
"7354","CD8 memory"
"7355","CD8 naive"
"7356","CD4 naive I"
"7357","CD4 memory"
"7358","CD8 memory"
"7359","CD56dim CD16bright NK"
"7360","CD56dim CD16bright NK"
"7361","CD4 naive I"
"7362","CD8 memory"
"7363","CD4 memory"
"7364","MAIT-NKT cells"
"7365","CD4 memory"
"7366","CD56dim CD16bright NK"
"7367","Naive B"
"7368","CD4 naive I"
"7369","Classical monocytes"
"7370","CD4 memory"
"7371","CD4 naive I"
"7372","CD8 memory"
"7373","Naive B"
"7374","CD4 naive II"
"7375","MAIT-NKT cells"
"7376","gdT cells"
"7377","CD4 naive I"
"7378","Non classical monocytes"
"7379","CD8 naive"
"7380","MAIT-NKT cells"
"7381","CD4 and CD8 activated memory"
"7382","CD4 memory"
"7383","Naive B"
"7384","CD4 naive II"
"7385","CD56dim CD16bright NK"
"7386","CD4 naive II"
"7387","Memory B"
"7388","CD4 memory"
"7389","Memory B"
"7390","CD4 naive I"
"7391","CD4 memory"
"7392","CD56dim CD16bright NK"
"7393","CD56dim CD16bright NK"
"7394","CD8 effector"
"7395","MAIT-NKT cells"
"7396","CD4 memory"
"7397","Non classical monocytes"
"7398","Classical monocytes"
"7399","CD4 memory"
"7400","CD4 naive II"
"7401","Non classical monocytes"
"7402","Non classical monocytes"
"7403","Platelet-T cell doublets"
"7404","CD4 naive II"
"7405","MAIT-NKT cells"
"7406","Classical monocytes"
"7407","CD4 naive I"
"7408","CD4 memory"
"7409","MAIT-NKT cells"
"7410","CD8 naive"
"7411","CD4 naive I"
"7412","CD4 naive II"
"7413","CD56dim CD16bright NK"
"7414","CD4 naive I"
"7415","CD56dim CD16bright NK"
"7416","CD4 memory"
"7417","CD56dim CD16bright NK"
"7418","CD8 naive"
"7419","CD4 memory"
"7420","CD4 memory"
"7421","Memory B"
"7422","CD4 memory"
"7423","CD8 effector"
"7424","CD4 naive I"
"7425","CD8 memory"
"7426","CD4 naive II"
"7427","Neutrophils"
"7428","CD8 memory"
"7429","CD4 memory"
"7430","CD4 naive II"
"7431","CD4 memory"
"7432","MAIT-NKT cells"
"7433","MAIT-NKT cells"
"7434","CD4 naive I"
"7435","CD8 memory"
"7436","CD4 memory"
"7437","CD4 naive I"
"7438","CD4 naive II"
"7439","CD8 memory"
"7440","CD56dim CD16bright NK"
"7441","CD8 naive"
"7442","Classical monocytes"
"7443","CD8 effector"
"7444","CD8 memory"
"7445","Classical monocytes"
"7446","CD8 naive"
"7447","CD8 effector"
"7448","CD4 and CD8 activated memory"
"7449","CD8 memory"
"7450","CD8 effector"
"7451","Regulatory T cells"
"7452","Regulatory T cells"
"7453","CD4 memory"
"7454","Classical monocytes"
"7455","CD4 naive II"
"7456","Platelets"
"7457","T-NK-B cell doublets"
"7458","Classical monocytes"
"7459","CD4 memory"
"7460","CD4 memory"
"7461","CD4 naive I"
"7462","CD56dim CD16bright NK"
"7463","CD8 effector"
"7464","CD4 memory"
"7465","CD56dim CD16bright NK"
"7466","gdT cells"
"7467","CD8 effector"
"7468","CD8 naive"
"7469","CD4 memory"
"7470","CD8 effector"
"7471","CD4 naive II"
"7472","MAIT-NKT cells"
"7473","Classical monocytes"
"7474","Neutrophils"
"7475","Naive B"
"7476","Non classical monocytes"
"7477","CD4 memory"
"7478","MAIT-NKT cells"
"7479","CD8 effector"
"7480","CD56dim CD16bright NK"
"7481","CD56dim CD16bright NK"
"7482","MAIT-NKT cells"
"7483","CD4 memory"
"7484","CD8 effector"
"7485","Non classical monocytes"
"7486","Naive B"
"7487","CD4 memory"
"7488","Non classical monocytes"
"7489","CD4 memory"
"7490","Memory B"
"7491","CD8 memory"
"7492","CD8 effector"
"7493","Neutrophils"
"7494","CD4 memory"
"7495","MAIT-NKT cells"
"7496","CD4 naive II"
"7497","CD56dim CD16bright NK"
"7498","CD4 naive II"
"7499","MAIT-NKT cells"
"7500","Regulatory T cells"
"7501","CD4 memory"
"7502","NK-monocyte doublets"
"7503","CD4 memory"
"7504","CD56dim CD16bright NK"
"7505","CD56dim CD16bright NK"
"7506","CD8 memory"
"7507","Naive B"
"7508","CD8 memory"
"7509","CD56bright CD16dim NK"
"7510","CD4 memory"
"7511","CD4 memory"
"7512","MAIT-NKT cells"
"7513","CD4 memory"
"7514","CD56dim CD16bright NK"
"7515","conventional DC"
"7516","CD4 memory"
"7517","MAIT-NKT cells"
"7518","CD56bright CD16dim NK"
"7519","CD4 memory"
"7520","CD8 memory"
"7521","CD4 memory"
"7522","CD8 memory"
"7523","CD8 naive"
"7524","CD4 naive I"
"7525","CD8 memory"
"7526","CD4 memory"
"7527","Classical monocytes"
"7528","CD56dim CD16bright NK"
"7529","CD56dim CD16bright NK"
"7530","CD8 effector"
"7531","CD8 naive"
"7532","CD4 naive II"
"7533","CD8 effector"
"7534","T-NK-B cell doublets"
"7535","Regulatory T cells"
"7536","MAIT-NKT cells"
"7537","CD4 memory"
"7538","CD4 naive I"
"7539","CD8 memory"
"7540","Classical monocytes"
"7541","CD8 naive"
"7542","CD8 effector"
"7543","NK-T doublets"
"7544","T-NK-B cell doublets"
"7545","CD8 effector"
"7546","CD4 memory"
"7547","Platelet-bound monocytes"
"7548","Non classical monocytes"
"7549","CD4 memory"
"7550","CD4 memory"
"7551","MAIT-NKT cells"
"7552","Memory B"
"7553","CD8 naive"
"7554","CD4 naive I"
"7555","CD8 naive"
"7556","Neutrophils"
"7557","CD4 memory"
"7558","gdT cells"
"7559","CD4 memory"
"7560","CD8 naive"
"7561","CD8 memory"
"7562","CD4 naive II"
"7563","CD4 naive I"
"7564","Neutrophils"
"7565","MAIT-NKT cells"
"7566","T-NK-B cell doublets"
"7567","CD8 memory"
"7568","CD8 memory"
"7569","CD8 effector"
"7570","CD4 memory"
"7571","CD4 naive I"
"7572","CD4 memory"
"7573","CD8 memory"
"7574","CD8 effector"
"7575","CD4 memory"
"7576","Classical monocytes"
"7577","CD4 naive II"
"7578","CD4 memory"
"7579","CD8 memory"
"7580","CD4 memory"
"7581","CD4 naive II"
"7582","CD4 memory"
"7583","Platelet-bound monocytes"
"7584","Classical monocytes"
"7585","CD4 naive I"
"7586","Regulatory T cells"
"7587","CD8 effector"
"7588","Proliferating T and NK cell"
"7589","CD4 naive I"
"7590","CD4 memory"
"7591","CD8 memory"
"7592","CD4 memory"
"7593","MAIT-NKT cells"
"7594","plasmacytoid DC"
"7595","CD4 memory"
"7596","CD4 naive II"
"7597","CD8 naive"
"7598","CD56dim CD16bright NK"
"7599","Non classical monocytes"
"7600","CD4 memory"
"7601","CD56dim CD16bright NK"
"7602","CD56dim CD16bright NK"
"7603","CD56dim CD16bright NK"
"7604","CD4 naive II"
"7605","CD8 effector"
"7606","CD8 effector"
"7607","CD4 naive I"
"7608","CD4 naive II"
"7609","CD4 naive I"
"7610","CD4 memory"
"7611","Classical monocytes"
"7612","conventional DC"
"7613","CD4 naive I"
"7614","CD4 and CD8 activated memory"
"7615","Neutrophils"
"7616","MAIT-NKT cells"
"7617","Classical monocytes"
"7618","MAIT-NKT cells"
"7619","Classical monocytes"
"7620","Platelets"
"7621","CD8 naive"
"7622","CD4 memory"
"7623","Memory B"
"7624","CD4 naive II"
"7625","CD8 effector"
"7626","CD4 naive II"
"7627","Classical monocytes"
"7628","CD8 memory"
"7629","CD4 naive I"
"7630","CD4 memory"
"7631","CD56bright CD16dim NK"
"7632","CD56dim CD16bright NK"
"7633","Naive B"
"7634","MAIT-NKT cells"
"7635","CD4 and CD8 activated memory"
"7636","CD8 memory"
"7637","Classical monocytes"
"7638","CD4 memory"
"7639","MAIT-NKT cells"
"7640","MAIT-NKT cells"
"7641","CD4 memory"
"7642","Memory B"
"7643","CD4 naive I"
"7644","CD8 naive"
"7645","Classical monocytes"
"7646","Memory B"
"7647","CD4 naive I"
"7648","CD4 naive I"
"7649","CD56dim CD16bright NK"
"7650","CD8 memory"
"7651","CD4 memory"
"7652","CD4 memory"
"7653","CD4 naive II"
"7654","CD4 naive II"
"7655","CD56dim CD16bright NK"
"7656","CD8 effector"
"7657","Classical monocytes"
"7658","MAIT-NKT cells"
"7659","CD8 naive"
"7660","Naive B"
"7661","Regulatory T cells"
"7662","CD8 effector"
"7663","CD4 memory"
"7664","CD4 naive I"
"7665","CD56dim CD16bright NK"
"7666","CD4 memory"
"7667","CD4 memory"
"7668","CD8 effector"
"7669","MAIT-NKT cells"
"7670","Classical monocytes"
"7671","CD4 memory"
"7672","CD8 effector"
"7673","CD4 naive I"
"7674","Regulatory T cells"
"7675","CD4 memory"
"7676","CD56dim CD16bright NK"
"7677","CD56dim CD16bright NK"
"7678","Regulatory T cells"
"7679","Non classical monocytes"
"7680","CD4 naive II"
"7681","CD4 memory"
"7682","CD8 effector"
"7683","Classical monocytes"
"7684","Classical monocytes"
"7685","CD4 naive II"
"7686","Classical monocytes"
"7687","CD8 naive"
"7688","CD8 naive"
"7689","MAIT-NKT cells"
"7690","MAIT-NKT cells"
"7691","CD8 naive"
"7692","Platelet-bound monocytes"
"7693","CD4 memory"
"7694","CD4 memory"
"7695","CD8 naive"
"7696","CD4 naive I"
"7697","CD4 naive I"
"7698","MAIT-NKT cells"
"7699","CD4 naive II"
"7700","CD8 memory"
"7701","Non classical monocytes"
"7702","CD8 memory"
"7703","Neutrophils"
"7704","Proliferating T and NK cell"
"7705","CD8 effector"
"7706","Classical monocytes"
"7707","CD8 effector"
"7708","CD4 memory"
"7709","Naive B"
"7710","MAIT-NKT cells"
"7711","MAIT-NKT cells"
"7712","Memory B"
"7713","CD4 and CD8 activated memory"
"7714","Classical monocytes"
"7715","CD4 naive I"
"7716","gdT cells"
"7717","CD4 memory"
"7718","CD4 memory"
"7719","CD4 memory"
"7720","CD4 and CD8 activated memory"
"7721","CD8 naive"
"7722","CD4 naive I"
"7723","Platelet-bound monocytes"
"7724","CD8 effector"
"7725","CD4 memory"
"7726","CD4 naive I"
"7727","Classical monocytes"
"7728","CD4 memory"
"7729","CD4 memory"
"7730","CD56dim CD16bright NK"
"7731","CD8 memory"
"7732","CD4 memory"
"7733","MAIT-NKT cells"
"7734","MAIT-NKT cells"
"7735","CD4 memory"
"7736","Platelet-bound monocytes"
"7737","CD8 effector"
"7738","CD4 naive II"
"7739","CD4 naive I"
"7740","gdT cells"
"7741","CD8 effector"
"7742","CD4 memory"
"7743","CD4 memory"
"7744","CD4 memory"
"7745","CD8 effector"
"7746","CD4 memory"
"7747","CD4 naive II"
"7748","CD4 naive I"
"7749","MAIT-NKT cells"
"7750","CD4 memory"
"7751","Platelet-bound monocytes"
"7752","CD8 memory"
"7753","CD4 memory"
"7754","CD4 naive I"
"7755","MAIT-NKT cells"
"7756","CD8 memory"
"7757","CD8 effector"
"7758","CD56dim CD16bright NK"
"7759","CD8 memory"
"7760","Neutrophils"
"7761","Non classical monocytes"
"7762","gdT cells"
"7763","CD56dim CD16bright NK"
"7764","CD8 effector"
"7765","CD8 memory"
"7766","CD56dim CD16bright NK"
"7767","Platelet-bound monocytes"
"7768","CD56dim CD16bright NK"
"7769","MAIT-NKT cells"
"7770","CD4 naive II"
"7771","CD8 memory"
"7772","CD56dim CD16bright NK"
"7773","CD4 naive II"
"7774","CD4 naive I"
"7775","Memory B"
"7776","Regulatory T cells"
"7777","gdT cells"
"7778","CD8 effector"
"7779","CD56dim CD16bright NK"
"7780","CD4 memory"
"7781","CD8 memory"
"7782","Naive B"
"7783","CD8 memory"
"7784","CD4 memory"
"7785","CD8 naive"
"7786","CD4 naive I"
"7787","CD8 effector"
"7788","gdT cells"
"7789","CD8 memory"
"7790","CD8 effector"
"7791","CD56dim CD16bright NK"
"7792","CD4 memory"
"7793","CD4 naive I"
"7794","CD4 naive I"
"7795","CD4 memory"
"7796","gdT cells"
"7797","CD4 memory"
"7798","CD8 naive"
"7799","CD56dim CD16bright NK"
"7800","CD8 effector"
"7801","MAIT-NKT cells"
"7802","CD4 naive II"
"7803","CD4 naive I"
"7804","CD56dim CD16bright NK"
"7805","CD8 naive"
"7806","CD8 memory"
"7807","MAIT-NKT cells"
"7808","CD56dim CD16bright NK"
"7809","MAIT-NKT cells"
"7810","Classical monocytes"
"7811","CD4 memory"
"7812","CD56dim CD16bright NK"
"7813","CD4 naive II"
"7814","CD8 naive"
"7815","Naive B"
"7816","CD4 naive II"
"7817","CD8 naive"
"7818","MAIT-NKT cells"
"7819","Neutrophils"
"7820","Neutrophils"
"7821","CD8 memory"
"7822","CD4 naive II"
"7823","Classical monocytes"
"7824","CD56dim CD16bright NK"
"7825","CD4 memory"
"7826","CD4 memory"
"7827","CD4 memory"
"7828","CD4 memory"
"7829","CD8 memory"
"7830","Classical monocytes"
"7831","CD8 naive"
"7832","CD56dim CD16bright NK"
"7833","Platelet-T cell doublets"
"7834","Neutrophils"
"7835","CD4 memory"
"7836","CD4 memory"
"7837","Classical monocytes"
"7838","MAIT-NKT cells"
"7839","CD8 naive"
"7840","CD4 naive I"
"7841","Naive B"
"7842","CD8 naive"
"7843","CD8 memory"
"7844","CD4 naive I"
"7845","MAIT-NKT cells"
"7846","MAIT-NKT cells"
"7847","CD8 naive"
"7848","CD8 effector"
"7849","gdT cells"
"7850","CD4 memory"
"7851","CD8 effector"
"7852","CD8 naive"
"7853","conventional DC"
"7854","CD8 effector"
"7855","Memory B"
"7856","Classical monocytes"
"7857","CD8 naive"
"7858","Platelet-bound monocytes"
"7859","MAIT-NKT cells"
"7860","CD4 memory"
"7861","CD4 and CD8 activated memory"
"7862","CD56dim CD16bright NK"
"7863","Naive B"
"7864","gdT cells"
"7865","CD8 naive"
"7866","gdT cells"
"7867","Memory B"
"7868","CD4 naive I"
"7869","CD4 memory"
"7870","gdT cells"
"7871","CD56dim CD16bright NK"
"7872","CD8 naive"
"7873","gdT cells"
"7874","CD56bright CD16dim NK"
"7875","Classical monocytes"
"7876","CD8 naive"
"7877","CD4 naive II"
"7878","CD4 naive I"
"7879","MAIT-NKT cells"
"7880","CD4 and CD8 activated memory"
"7881","CD8 memory"
"7882","CD8 naive"
"7883","Non classical monocytes"
"7884","Classical monocytes"
"7885","CD4 naive I"
"7886","CD56bright CD16dim NK"
"7887","gdT cells"
"7888","CD56dim CD16bright NK"
"7889","CD8 memory"
"7890","CD4 naive II"
"7891","CD56dim CD16bright NK"
"7892","Naive B"
"7893","CD8 memory"
"7894","CD8 memory"
"7895","CD4 memory"
"7896","CD56dim CD16bright NK"
"7897","CD8 naive"
"7898","CD4 naive II"
"7899","CD56dim CD16bright NK"
"7900","Naive B"
"7901","Naive B"
"7902","Memory B"
"7903","CD8 naive"
"7904","CD4 memory"
"7905","CD8 effector"
"7906","CD4 naive II"
"7907","CD4 naive I"
"7908","MAIT-NKT cells"
"7909","CD8 memory"
"7910","Memory B"
"7911","CD56dim CD16bright NK"
"7912","CD4 naive I"
"7913","CD8 naive"
"7914","CD8 memory"
"7915","CD8 effector"
"7916","Non classical monocytes"
"7917","CD8 effector"
"7918","CD4 memory"
"7919","CD8 effector"
"7920","CD56dim CD16bright NK"
"7921","CD8 effector"
"7922","CD4 memory"
"7923","CD56dim CD16bright NK"
"7924","CD4 naive II"
"7925","CD4 naive I"
"7926","CD4 memory"
"7927","CD8 memory"
"7928","CD4 naive II"
"7929","Platelet-bound monocytes"
"7930","Non classical monocytes"
"7931","CD4 naive I"
"7932","CD56dim CD16bright NK"
"7933","MAIT-NKT cells"
"7934","gdT cells"
"7935","Regulatory T cells"
"7936","CD8 effector"
"7937","CD4 naive I"
"7938","CD4 naive II"
"7939","CD8 effector"
"7940","CD56dim CD16bright NK"
"7941","MAIT-NKT cells"
"7942","CD4 naive I"
"7943","Non classical monocytes"
"7944","CD8 effector"
"7945","CD8 effector"
"7946","CD4 memory"
"7947","CD8 memory"
"7948","MAIT-NKT cells"
"7949","CD4 naive I"
"7950","CD56dim CD16bright NK"
"7951","CD4 memory"
"7952","T-NK-B cell doublets"
"7953","CD8 naive"
"7954","gdT cells"
"7955","MAIT-NKT cells"
"7956","CD4 naive I"
"7957","Naive B"
"7958","CD4 memory"
"7959","CD4 memory"
"7960","Classical monocytes"
"7961","CD4 naive I"
"7962","CD8 naive"
"7963","CD4 memory"
"7964","MAIT-NKT cells"
"7965","CD8 naive"
"7966","CD8 effector"
"7967","CD4 naive I"
"7968","Memory B"
"7969","CD4 naive I"
"7970","CD4 naive I"
"7971","MAIT-NKT cells"
"7972","Platelets"
"7973","Memory B"
"7974","CD4 naive I"
"7975","Regulatory T cells"
"7976","CD4 memory"
"7977","Memory B"
"7978","CD4 naive II"
"7979","CD4 naive I"
"7980","CD8 effector"
"7981","CD4 memory"
"7982","CD56dim CD16bright NK"
"7983","CD4 naive I"
"7984","CD56dim CD16bright NK"
"7985","CD8 naive"
"7986","Naive B"
"7987","CD56dim CD16bright NK"
"7988","CD8 naive"
"7989","CD56dim CD16bright NK"
"7990","CD4 naive II"
"7991","CD56dim CD16bright NK"
"7992","CD4 naive I"
"7993","Naive B"
"7994","CD56dim CD16bright NK"
"7995","CD4 memory"
"7996","CD4 memory"
"7997","Neutrophils"
"7998","Memory B"
"7999","CD4 naive II"
"8000","Classical monocytes"
"8001","gdT cells"
"8002","CD8 effector"
"8003","CD8 effector"
"8004","CD8 memory"
"8005","CD56dim CD16bright NK"
"8006","gdT cells"
"8007","Platelets"
"8008","Naive B"
"8009","Classical monocytes"
"8010","CD4 naive I"
"8011","CD8 effector"
"8012","CD4 naive I"
"8013","CD4 memory"
"8014","CD8 naive"
"8015","CD8 effector"
"8016","CD8 effector"
"8017","MAIT-NKT cells"
"8018","CD4 memory"
"8019","Classical monocytes"
"8020","CD4 naive I"
"8021","CD56dim CD16bright NK"
"8022","CD8 naive"
"8023","CD4 memory"
"8024","CD4 memory"
"8025","CD4 memory"
"8026","gdT cells"
"8027","CD4 naive I"
"8028","CD4 naive II"
"8029","CD8 memory"
"8030","Non classical monocytes"
"8031","T-NK-B cell doublets"
"8032","gdT cells"
"8033","Memory B"
"8034","CD8 effector"
"8035","Naive B"
"8036","CD4 memory"
"8037","Memory B"
"8038","CD4 naive II"
"8039","CD56dim CD16bright NK"
"8040","MAIT-NKT cells"
"8041","CD8 naive"
"8042","CD4 naive I"
"8043","CD4 memory"
"8044","CD8 memory"
"8045","CD4 naive II"
"8046","CD4 memory"
"8047","CD8 effector"
"8048","CD4 and CD8 activated memory"
"8049","Platelet-bound monocytes"
"8050","CD4 memory"
"8051","Memory B"
"8052","CD8 naive"
"8053","CD4 naive I"
"8054","CD4 naive I"
"8055","MAIT-NKT cells"
"8056","MAIT-NKT cells"
"8057","CD56dim CD16bright NK"
"8058","Memory B"
"8059","CD4 memory"
"8060","Platelets"
"8061","plasmacytoid DC"
"8062","CD4 naive II"
"8063","Classical monocytes"
"8064","CD4 naive II"
"8065","CD4 memory"
"8066","CD56bright CD16dim NK"
"8067","Non classical monocytes"
"8068","Classical monocytes"
"8069","Naive B"
"8070","CD4 memory"
"8071","CD4 memory"
"8072","Memory B"
"8073","CD56dim CD16bright NK"
"8074","CD4 naive II"
"8075","gdT cells"
"8076","CD4 memory"
"8077","Naive B"
"8078","Classical monocytes"
"8079","CD56dim CD16bright NK"
"8080","CD4 naive I"
"8081","CD8 memory"
"8082","CD8 naive"
"8083","CD4 naive I"
"8084","T-NK-B cell doublets"
"8085","CD8 naive"
"8086","CD4 memory"
"8087","CD4 naive I"
"8088","T-NK-B cell doublets"
"8089","CD8 effector"
"8090","CD8 memory"
"8091","Naive B"
"8092","CD4 memory"
"8093","CD4 naive II"
